iter	MAPE	RMSE	R2	MAE
848	0.197500273	335907.0321	0.9661760283	160525.9466
849	0.1973490213	335759.4534	0.9662057424	160383.6392
850	0.1973556859	335660.545	0.9662256498	160339.3891
851	0.1973795934	335535.4925	0.9662508108	160319.6179
852	0.1973482254	335349.7596	0.9662881637	160266.9557
853	0.1973392414	335196.0344	0.9663190638	160217.6109
854	0.1970894537	335088.6637	0.9663406378	160104.9561
855	0.1970246753	334937.9316	0.9663709128	160062.5473
856	0.1968956202	334821.2913	0.966394331	160023.1826
857	0.1968305752	334757.9079	0.9664070533	159985.5447
858	0.1968292874	334636.3978	0.9664314359	159959.8936
859	0.1968052555	334530.0154	0.9664527757	159905.3317
860	0.1965617996	334484.5475	0.9664618943	159849.1513
861	0.1965576557	334351.0181	0.9664886664	159815.342
862	0.1965305799	334272.2304	0.966504458	159778.0087
863	0.196302425	334172.917	0.9665243583	159674.3014
864	0.1962938996	334072.8702	0.9665443996	159656.1338
865	0.1962625168	333959.0218	0.9665671984	159580.0598
866	0.1961515981	333773.2318	0.9666043871	159519.9352
867	0.1961520443	333661.7639	0.9666266891	159497.4921
868	0.1961511664	333540.343	0.9666509741	159447.2636
869	0.1960581545	333450.655	0.9666689066	159410.5158
870	0.196001557	333408.5889	0.9666773158	159384.493
871	0.1959464351	333278.5454	0.9667033052	159354.5446
872	0.195907648	333122.9373	0.9667343905	159303.2149
873	0.1958301553	333014.8057	0.966755983	159240.2338
874	0.1958189433	332828.4626	0.9667931769	159203.6795
875	0.1957545448	332796.6129	0.966799532	159189.5
876	0.1957637479	332602.2632	0.9668382981	159156.33
877	0.1957575044	332459.7103	0.9668667181	159111.8402
878	0.1956797512	332284.9587	0.9669015408	159081.9711
879	0.1956847114	332150.8494	0.9669282523	159046.8822
880	0.1956790835	332014.0794	0.9669554827	159004.647
881	0.1956378243	331929.091	0.9669723979	158966.4634
882	0.1954839428	331875.9805	0.9669829662	158917.8644
883	0.1954922905	331778.8526	0.9670022891	158853.1483
884	0.1954969494	331693.0229	0.9670193596	158836.1283
885	0.1954902011	331603.0022	0.967037259	158820.6453
886	0.1954444611	331563.0618	0.967045199	158795.3848
887	0.1952949256	331458.3056	0.9670660196	158725.1374
888	0.195211154	331291.9144	0.9670990768	158680.2053
889	0.1951162386	331243.9483	0.9671086033	158637.6634
890	0.1950933278	331096.0826	0.9671379618	158585.695
891	0.1950506258	331015.8401	0.9671538884	158553.6652
892	0.1948305883	330923.4338	0.9671722245	158454.6038
893	0.1947910703	330814.9201	0.9671937502	158442.6977
894	0.1946434598	330765.3764	0.9672035757	158413.2706
895	0.1944282402	330724.5337	0.9672116746	158363.2756
896	0.1943668609	330652.1094	0.9672260334	158328.8418
897	0.1943068183	330534.8279	0.967249279	158280.4947
898	0.1942957951	330458.6776	0.9672643678	158240.5362
899	0.1942295633	330367.7042	0.9672823892	158166.0917
900	0.1941679294	330292.4025	0.9672973024	158139.0316
901	0.1941120997	330194.4649	0.9673166934	158070.8147
902	0.1939124054	330109.4462	0.9673335218	157979.5986
903	0.1938512527	329942.8965	0.9673664759	157919.105
904	0.193845848	329821.0251	0.9673905792	157869.9873
905	0.1938278015	329625.4813	0.9674292346	157841.8712
906	0.1938316995	329528.8838	0.9674483216	157816.1371
907	0.1937875123	329490.7864	0.9674558479	157793.6572
908	0.1937212039	329361.0304	0.9674814751	157725.2147
909	0.1936991943	329272.9277	0.9674988699	157684.1073
910	0.1935102268	329192.0222	0.9675148397	157597.6335
911	0.193454638	329162.7666	0.9675206134	157584.859
912	0.1933314432	328977.0549	0.9675572524	157540.2404
913	0.1933067646	328891.581	0.9675741086	157495.4006
914	0.1933096488	328745.7731	0.967602853	157480.878
915	0.193252701	328587.0624	0.9676341266	157422.996
916	0.1931688297	328470.5828	0.9676570691	157361.5037
917	0.1930158924	328344.4978	0.9676818943	157272.5752
918	0.1928565864	328289.0901	0.9676928006	157209.4945
919	0.192801374	328222.3089	0.9677059433	157178.4321
920	0.1927993688	328049.365	0.9677399665	157134.4116
921	0.1927790066	327982.2901	0.9677531573	157107.3356
922	0.1925922067	327953.0186	0.9677589129	157069.9061
923	0.1925746811	327891.5982	0.9677709883	157031.4519
924	0.1925593228	327705.7562	0.9678075114	157005.1618
925	0.1925690581	327632.2206	0.9678219574	156981.89
926	0.192572667	327494.4126	0.9678490211	156968.2225
927	0.1925321844	327383.9468	0.9678707068	156922.7081
928	0.192463037	327228.9132	0.9679011295	156882.7889
929	0.1924296948	327105.621	0.9679253131	156800.1758
930	0.1923528565	326997.3342	0.967946546	156742.7167
931	0.1922721606	326869.3162	0.9679716386	156667.9634
932	0.192281131	326737.7889	0.9679974089	156640.0917
933	0.1922541342	326544.998	0.9680351639	156578.6013
934	0.1922555508	326430.9639	0.9680574851	156550.6102
935	0.1922617647	326314.1082	0.9680803506	156525.0048
936	0.1921534044	326244.1262	0.9680940402	156491.3719
937	0.1920689972	326187.2851	0.9681051571	156442.8901
938	0.1920150696	326039.7517	0.9681340024	156388.1034
939	0.1919471168	325931.6759	0.9681551248	156338.2307
940	0.1919444136	325831.1835	0.9681747589	156300.8542
941	0.1919376444	325735.5975	0.9681934287	156287.0789
942	0.1919074994	325600.6375	0.9682197797	156241.8986
943	0.1917443536	325513.3112	0.9682368243	156184.476
944	0.1917280085	325420.6197	0.9682549112	156138.1029
945	0.191636838	325365.8495	0.968265596	156106.6854
946	0.1915543495	325269.2116	0.9682844443	156050.0199
947	0.1914598817	325173.2834	0.9683031486	156020.4789
948	0.1914446697	325012.2796	0.9683345291	155963.8891
949	0.1914308437	324909.6475	0.9683545246	155941.3865
950	0.191277311	324825.7453	0.9683708662	155885.9168
951	0.191181361	324776.1797	0.9683805181	155852.5195
952	0.1911529173	324681.146	0.96839902	155797.5651
953	0.191151173	324586.3034	0.9684174792	155780.8903
954	0.1911128516	324549.5124	0.9684246384	155759.374
955	0.1910330756	324495.2551	0.9684351949	155713.4121
956	0.1910110599	324455.0125	0.9684430235	155700.8024
957	0.1909621017	324349.7007	0.9684635057	155660.2622
958	0.190941247	324245.5727	0.9684837512	155650.9893
959	0.1909471306	324069.8196	0.9685179079	155617.0968
960	0.1909438416	323951.572	0.9685408782	155580.3122
961	0.1909307469	323864.7031	0.9685577477	155536.5001
962	0.1908494887	323826.4214	0.9685651804	155511.6307
963	0.1908558833	323658.1293	0.9685978452	155482.8733
964	0.190810656	323620.9582	0.9686050576	155465.1577
965	0.1906996962	323576.8925	0.9686136068	155426.6365
966	0.1906802125	323519.8967	0.9686246628	155384.1646
967	0.1905189704	323455.0627	0.9686372369	155298.576
968	0.1903550331	323374.6601	0.9686528269	155242.452
969	0.1903197827	323339.5954	0.9686596247	155222.3756
970	0.1902089135	323220.0876	0.9686827876	155129.9842
971	0.1900639675	323148.3211	0.9686966931	155081.8592
972	0.1900110657	323029.9702	0.9687196182	155043.8596
973	0.1900109065	322938.4706	0.9687373363	155028.0176
974	0.189939166	322889.1942	0.9687468761	155000.8525
975	0.1898374297	322809.7611	0.9687622512	154945.457
976	0.1898264758	322732.2265	0.9687772552	154921.6008
977	0.1898051749	322664.0816	0.9687904392	154884.7232
978	0.1896662202	322595.7075	0.9688036647	154838.3771
979	0.1896834783	322497.8898	0.9688225806	154815.3006
980	0.189669934	322405.0916	0.9688405205	154794.7865
981	0.1895943072	322265.3816	0.9688675197	154755.0207
982	0.1895959857	322179.7367	0.968884065	154740.1567
983	0.1895216752	322043.444	0.9689103856	154701.6993
984	0.189448505	321935.5576	0.9689312125	154640.3444
985	0.1892984799	321863.4754	0.9689451237	154590.0655
986	0.189168739	321800.539	0.9689572673	154547.1592
987	0.1891253414	321668.6737	0.9689827031	154526.9118
988	0.1891339382	321580.3624	0.9689997318	154514.5311
989	0.189029453	321356.2678	0.969042922	154398.1556
990	0.1889056924	321250.2019	0.9690633539	154322.1369
991	0.1888323705	321110.7331	0.96909021	154231.9361
992	0.1888106035	320989.4801	0.9691135489	154211.2732
993	0.1887971876	320850.4702	0.9691402949	154172.145
994	0.1887662125	320766.747	0.969156398	154147.9663
995	0.1887423218	320741.1073	0.9691613286	154136.9607
996	0.1886880028	320664.6024	0.9691760384	154107.0675
997	0.1886676447	320552.7097	0.9691975461	154090.9697
998	0.1885801028	320477.6777	0.9692119643	154040.0051
999	0.1885068069	320265.1403	0.9692527874	153935.6425
1000	0.1884726779	320221.8207	0.9692611047	153909.593
1001	0.1884600931	320051.4034	0.9692938135	153883.2302
1002	0.1883447168	319964.487	0.969310489	153844.2015
1003	0.1883176839	319897.959	0.9693232498	153782.8522
1004	0.1882925015	319803.8464	0.9693412971	153737.5702
1005	0.1882988574	319682.6129	0.9693645373	153711.8257
1006	0.1881694061	319566.3124	0.9693868236	153681.3216
1007	0.1880608103	319494.2241	0.9694006336	153616.7455
1008	0.1879888759	319369.5447	0.9694245111	153580.3888
1009	0.1879842621	319296.0572	0.9694385805	153567.6676
1010	0.1878886073	319224.3098	0.9694523135	153544.0393
1011	0.1877576749	319161.6246	0.9694643095	153499.8786
1012	0.187759843	319084.5918	0.9694790479	153487.1855
1013	0.1877562282	319015.1242	0.9694923358	153475.1177
1014	0.187743717	318901.647	0.9695140358	153433.6633
1015	0.1877013997	318861.0366	0.9695217997	153408.7593
1016	0.1876991299	318716.6545	0.9695493949	153371.4224
1017	0.1876150388	318647.2664	0.9695626523	153324.0513
1018	0.1876010062	318568.6067	0.9695776777	153305.9159
1019	0.1875745599	318478.4777	0.9695948893	153296.6169
1020	0.1875604641	318343.2615	0.969620702	153263.2438
1021	0.1875416958	318239.3935	0.9696405229	153248.0976
1022	0.1875411084	318173.7994	0.9696530367	153231.3969
1023	0.1875234374	318089.4103	0.9696691324	153212.2607
1024	0.1875189255	318007.8646	0.9696846817	153196.0882
1025	0.187494358	317946.2743	0.9696964233	153137.1732
1026	0.187491444	317930.0387	0.969699518	153131.451
1027	0.1874732276	317829.5189	0.9697186752	153117.0506
1028	0.1874705055	317813.6288	0.969721703	153111.4034
1029	0.1874620444	317674.7901	0.9697481517	153059.605
1030	0.1874137378	317551.0063	0.9697717227	153012.4781
1031	0.1873788617	317520.216	0.9697775844	153003.5425
1032	0.1872957138	317477.3865	0.9697857371	152974.0314
1033	0.1873029607	317365.0789	0.9698071099	152951.0887
1034	0.187290072	317238.0574	0.9698312737	152919.2103
1035	0.1872061414	317197.5188	0.9698389835	152885.3775
1036	0.1871310946	317157.4508	0.9698466028	152859.1204
1037	0.1871495639	317077.1941	0.9698618615	152838.3957
1038	0.1870407912	316941.2809	0.9698876931	152759.8342
1039	0.187016747	316865.1461	0.9699021583	152740.3451
1040	0.1870169542	316740.1164	0.9699259059	152707.5361
1041	0.1870076916	316641.0296	0.9699447193	152663.6238
1042	0.1869178702	316449.1246	0.9699811391	152562.0123
1043	0.1869142861	316372.4141	0.9699956911	152546.8319
1044	0.1869143431	316311.0902	0.9700073217	152531.0262
1045	0.1869254388	316210.4755	0.9700263993	152492.4956
1046	0.1869340182	316064.7416	0.9700540212	152470.1916
1047	0.1868612238	316001.4791	0.9700660078	152428.4957
1048	0.1867636398	315898.6235	0.9700854911	152347.8046
1049	0.18667836	315849.8981	0.9700947186	152317.1722
1050	0.1866701862	315719.7605	0.9701193569	152296.4839
1051	0.1866420692	315602.4694	0.9701415543	152230.435
1052	0.1866316875	315463.6295	0.9701678192	152208.8986
1053	0.1865945697	315392.7869	0.9701812163	152153.2179
1054	0.1865890929	315359.2154	0.970187564	152148.1769
1055	0.1864936918	315308.8211	0.9701970913	152114.3201
1056	0.1864784859	315169.7263	0.9702233799	152065.3156
1057	0.1864703234	315071.8543	0.9702418705	152017.4607
1058	0.186432186	315008.815	0.9702537773	151993.9973
1059	0.1863192437	314929.0398	0.9702688417	151952.8359
1060	0.1862032711	314811.1148	0.9702911032	151843.3742
1061	0.1862159649	314670.8475	0.9703175715	151819.7662
1062	0.1861690871	314554.0205	0.9703396076	151777.3718
1063	0.1861562171	314491.5154	0.9703513941	151743.6408
1064	0.1860480608	314415.4371	0.9703657369	151704.5494
1065	0.1858972799	314365.6918	0.9703751133	151618.4445
1066	0.1858015124	314298.9524	0.9703876906	151596.2227
1067	0.1857491585	314220.4036	0.9704024901	151546.0387
1068	0.1856527092	314156.851	0.9704144613	151488.2217
1069	0.1856310597	314062.0316	0.9704323177	151449.4211
1070	0.1856137122	313962.0699	0.9704511367	151412.5112
1071	0.1855322277	313833.4401	0.970475344	151387.5888
1072	0.1854670175	313778.7358	0.970485636	151333.5669
1073	0.1853483616	313739.6682	0.970492985	151314.7352
1074	0.1852693507	313558.001	0.9705271465	151266.8822
1075	0.1851610934	313446.5042	0.970548103	151163.6051
1076	0.185154272	313326.2884	0.97057069	151134.9002
1077	0.1850076824	313264.8626	0.9705822278	151050.8792
1078	0.1849776843	313222.6709	0.9705901514	151025.4757
1079	0.1849745766	313207.4494	0.9705930098	151020.3302
1080	0.1848831299	313112.1401	0.9706109042	150944.9688
1081	0.1848853078	313044.0518	0.9706236845	150934.916
1082	0.1847654149	312871.5108	0.9706560584	150831.7681
1083	0.1846515899	312834.3479	0.9706630289	150813.4753
1084	0.1846569687	312774.3065	0.970674289	150781.0885
1085	0.1845919364	312715.2169	0.9706853684	150718.7151
1086	0.1846058611	312606.6838	0.9707057132	150702.0258
1087	0.1845282788	312493.9841	0.9707268315	150660.9112
1088	0.1844564958	312464.5131	0.9707323527	150643.3376
1089	0.1843885558	312434.9907	0.9707378829	150624.9012
1090	0.1843692405	312347.5037	0.9707542684	150587.8192
1091	0.1843647468	312261.7485	0.9707703251	150539.8222
1092	0.184264577	312156.4374	0.9707900373	150443.1069
1093	0.1842497115	312116.7449	0.9707974653	150430.1739
1094	0.1841332023	312053.2591	0.9708093439	150397.1298
1095	0.1839898183	312007.7601	0.9708178556	150319.9017
1096	0.184009191	311937.5035	0.9708309963	150302.4479
1097	0.183981913	311808.4817	0.9708551208	150265.6208
1098	0.1839612839	311785.2555	0.9708594625	150256.1781
1099	0.1838862078	311752.7894	0.970865531	150242.013
1100	0.18383283	311665.7871	0.9708817901	150183.627
1101	0.1838334525	311568.8446	0.9708999015	150150.3884
1102	0.1837493353	311451.8903	0.9709217442	150085.3089
1103	0.1836691545	311394.5808	0.9709324444	150055.9004
1104	0.1836427182	311349.0538	0.9709409434	150041.415
1105	0.1836291453	311287.4171	0.9709524477	150019.281
1106	0.1835542402	311231.5141	0.9709628798	149980.2926
1107	0.1833938729	311207.8059	0.9709673035	149941.4817
1108	0.1833593806	311144.0699	0.9709791942	149907.0646
1109	0.1833708738	311009.053	0.9710043751	149887.0577
1110	0.1833736263	310943.9587	0.9710165114	149877.7832
1111	0.1833561829	310862.4606	0.9710317025	149842.632
1112	0.1832661681	310709.7921	0.9710601489	149808.2442
1113	0.1832189772	310629.4929	0.9710751053	149756.6065
1114	0.1831997916	310447.9016	0.9711089139	149725.5837
1115	0.1831577384	310407.1503	0.9711164982	149696.0977
1116	0.1830451339	310305.1746	0.9711354729	149627.7089
1117	0.1830244215	310269.7481	0.9711420632	149606.5365
1118	0.182963432	310189.2726	0.9711570312	149577.5398
1119	0.182851534	310128.2925	0.9711683706	149545.7364
1120	0.1828331533	310058.5066	0.9711813447	149528.5467
1121	0.1826776672	309972.4889	0.9711973324	149483.127
1122	0.1826973342	309906.8392	0.9712095315	149466.5948
1123	0.1826812912	309790.898	0.9712310694	149429.0349
1124	0.1826550334	309757.8395	0.9712372091	149408.7929
1125	0.1825965139	309672.3409	0.971253085	149352.7138
1126	0.1825530556	309597.3905	0.9712669986	149304.5837
1127	0.1825216265	309528.9196	0.9712797064	149275.6576
1128	0.182493268	309495.1439	0.971285974	149228.9725
1129	0.1824425919	309439.9184	0.9712962204	149167.2594
1130	0.1823344683	309418.9643	0.9713001077	149145.7892
1131	0.1823400689	309318.5601	0.9713187305	149127.872
1132	0.182239166	309271.1582	0.9713275204	149089.96
1133	0.1822107624	309222.6498	0.9713365141	149079.6206
1134	0.1822087675	309209.086	0.9713390286	149075.2289
1135	0.1821919627	309131.7088	0.9713533712	149029.043
1136	0.182172815	309017.4843	0.9713745372	148997.1888
1137	0.1821636591	308898.2419	0.9713966247	148955.5342
1138	0.1821630456	308759.4732	0.9714223184	148940.5556
1139	0.1821191776	308653.8047	0.9714418756	148916.368
1140	0.1821248463	308558.5501	0.9714594997	148899.4391
1141	0.1821230805	308545.2618	0.9714619579	148895.1334
1142	0.1820435232	308522.8157	0.97146611	148879.1161
1143	0.1820185206	308481.6618	0.9714737217	148855.1151
1144	0.1819990909	308378.8158	0.9714927395	148798.7344
1145	0.1818779407	308337.4182	0.9715003928	148726.2419
1146	0.1818877874	308240.8623	0.9715182393	148717.5793
1147	0.1818721593	308171.765	0.9715310072	148686.6088
1148	0.181860947	308134.1348	0.9715379594	148676.3807
1149	0.1817829775	308050.8761	0.9715533383	148610.3096
1150	0.1816902815	308028.7366	0.9715574271	148582.66
1151	0.1816745225	307962.2623	0.9715697019	148567.5578
1152	0.1816571926	307892.3935	0.9715826006	148541.3835
1153	0.1816409296	307814.4626	0.9715969843	148520.4577
1154	0.1816241668	307740.8209	0.971610573	148500.9059
1155	0.1814517574	307699.0901	0.9716182719	148423.1277
1156	0.1813694326	307557.3162	0.9716444199	148391.8637
1157	0.1813719771	307469.8366	0.9716605482	148363.2548
1158	0.1813142666	307435.2171	0.9716669296	148325.5734
1159	0.1812797589	307367.0254	0.9716794972	148290.0822
1160	0.1812850853	307287.8394	0.9716940876	148264.6719
1161	0.1811984434	307220.0143	0.9717065817	148203.0602
1162	0.1811863129	307185.7484	0.9717128927	148191.8279
1163	0.1811795327	307101.3652	0.9717284314	148153.0588
1164	0.1811364036	307063.1281	0.9717354711	148134.0859
1165	0.1811120557	307003.1911	0.9717465042	148109.1177
1166	0.181099981	306911.4688	0.9717633841	148062.9252
1167	0.1809961078	306832.5676	0.9717779004	148001.6154
1168	0.1809634933	306767.1398	0.9717899351	147967.4735
1169	0.1809786937	306709.984	0.9718004461	147957.251
1170	0.1809787653	306581.0252	0.9718241546	147945.0505
1171	0.1808331462	306501.9262	0.9718386917	147903.3491
1172	0.1808523734	306443.4646	0.9718494335	147889.0066
1173	0.1807954461	306416.5938	0.9718543701	147865.616
1174	0.1807716581	306295.6421	0.9718765856	147831.6854
1175	0.1807035261	306216.4559	0.9718911251	147772.0277
1176	0.1806033622	306123.2158	0.9719082403	147710.8238
1177	0.1806068758	305962.2527	0.9719377745	147694.3192
1178	0.1806162483	305867.465	0.9719551592	147685.0066
1179	0.1806160313	305744.6727	0.9719776723	147673.8111
1180	0.1806012172	305638.791	0.9719970776	147617.314
1181	0.1804933311	305513.9486	0.9720199493	147559.6975
1182	0.1804801886	305470.5837	0.9720278917	147546.9755
1183	0.1804614147	305333.6129	0.9720529711	147509.7754
1184	0.1804262594	305251.6834	0.972067967	147498.1481
1185	0.180393921	305147.619	0.9720870086	147443.5508
1186	0.1803830283	305061.7953	0.9721027076	147401.0515
1187	0.1802894938	305011.6903	0.9721118708	147345.342
1188	0.1802879376	305004.8267	0.972113126	147343.5402
1189	0.1802119739	304877.1086	0.9721364758	147315.6203
1190	0.1801949484	304799.6903	0.9721506249	147277.3971
1191	0.1801621843	304702.8007	0.9721683276	147246.1443
1192	0.1801644254	304623.7826	0.9721827608	147202.9131
1193	0.1801702601	304544.0481	0.9721973211	147160.7814
1194	0.1801790504	304528.57	0.9722001471	147149.3777
1195	0.1801533414	304417.4115	0.9722204383	147118.1497
1196	0.1801490242	304396.483	0.9722242579	147107.4161
1197	0.1801351032	304370.278	0.97222904	147101.7429
1198	0.1801105539	304264.1297	0.9722484067	147071.5822
1199	0.1799913278	304245.847	0.9722517417	147048.1681
1200	0.1799292073	304174.5129	0.972264752	146991.1743
1201	0.1799124274	304075.7304	0.9722827634	146950.5269
1202	0.1799072117	304001.1953	0.9722963499	146915.2163
1203	0.1798689449	303914.232	0.9723121976	146881.799
1204	0.1798477531	303824.6719	0.9723285137	146834.3294
1205	0.1797987134	303799.81	0.9723330422	146812.6298
1206	0.1797914156	303720.0892	0.9723475607	146772.8193
1207	0.1797709348	303650.476	0.9723602352	146746.1629
1208	0.1796899986	303574.5795	0.9723740504	146695.4502
1209	0.1796255113	303546.4178	0.9723791757	146682.6316
1210	0.1795492946	303447.5617	0.9723971634	146645.976
1211	0.1795199148	303318.6008	0.97242062	146595.0848
1212	0.1794997956	303213.1466	0.9724397936	146564.6457
1213	0.1794967097	303151.4713	0.9724510043	146545.0649
1214	0.1794800719	303132.456	0.9724544602	146534.0114
1215	0.1794512987	303035.677	0.972472046	146482.4546
1216	0.1794422019	302942.6565	0.9724889434	146450.9725
1217	0.1793539213	302872.6323	0.9725016601	146383.8105
1218	0.1793462402	302786.1279	0.9725173657	146343.7591
1219	0.1793270669	302726.4443	0.9725281991	146331.9802
1220	0.1793200045	302648.9155	0.9725422684	146312.3565
1221	0.1792998235	302532.6501	0.9725633607	146269.8261
1222	0.179274149	302519.8723	0.9725656782	146265.8497
1223	0.1792807035	302389.9837	0.9725892313	146235.0105
1224	0.1792630061	302332.6834	0.9725996186	146224.5189
1225	0.1792492127	302245.9388	0.9726153396	146177.633
1226	0.1792392448	302170.9776	0.9726289215	146145.9756
1227	0.1792190333	302103.8031	0.9726410897	146128.2708
1228	0.1791340233	302001.0191	0.972659703	146065.3539
1229	0.1791254419	301921.4426	0.9726741093	146027.4695
1230	0.1790992414	301800.133	0.9726960635	145981.7156
1231	0.1790812139	301735.6493	0.97270773	145967.1189
1232	0.1790193145	301655.595	0.97272221	145954.0244
1233	0.1790069495	301473.5853	0.9727551173	145923.3786
1234	0.1790134785	301471.3726	0.9727555172	145922.5176
1235	0.1789306068	301416.1719	0.9727654935	145893.9795
1236	0.1788349108	301369.883	0.9727738577	145837.8479
1237	0.1787738338	301297.7203	0.9727868947	145819.6303
1238	0.1787450218	301233.496	0.9727984949	145799.7767
1239	0.1787378996	301162.0723	0.9728113925	145769.8154
1240	0.1787348914	301085.9996	0.9728251263	145750.8748
1241	0.1787352765	301084.688	0.9728253631	145750.5595
1242	0.1787099976	301010.2822	0.9728387925	145727.2924
1243	0.1787022898	300948.5382	0.9728499341	145711.8727
1244	0.1787032779	300840.3213	0.9728694562	145701.782
1245	0.1786845502	300773.0811	0.9728815826	145685.4123
1246	0.1786842848	300715.3657	0.9728919891	145663.3304
1247	0.1786657375	300607.9785	0.9729113465	145624.1072
1248	0.1786767819	300503.1621	0.9729302339	145609.8764
1249	0.1786156611	300426.1226	0.9729441117	145597.9374
1250	0.1786260069	300326.0627	0.9729621312	145584.2233
1251	0.178593778	300219.7587	0.9729812686	145553.452
1252	0.1785800685	300138.745	0.9729958485	145543.5474
1253	0.1785039901	300005.8049	0.9730197651	145468.9975
1254	0.1784754528	299920.7655	0.9730350585	145438.8756
1255	0.1784732799	299900.9847	0.9730386152	145428.7142
1256	0.1783995143	299883.5103	0.9730417571	145412.0115
1257	0.1783741158	299789.124	0.9730587242	145391.8277
1258	0.1783305065	299747.0961	0.9730662776	145350.2578
1259	0.1782997081	299647.0667	0.9730842508	145320.917
1260	0.1782813615	299595.3495	0.973093541	145277.111
1261	0.1782304661	299576.6736	0.9730968954	145255.9747
1262	0.178136775	299516.1331	0.9731077679	145216.3516
1263	0.1781224449	299479.375	0.9731143682	145199.6146
1264	0.1781168354	299420.7896	0.9731248861	145184.7452
1265	0.178109576	299347.0679	0.9731381185	145147.2076
1266	0.1781086482	299342.3267	0.9731389694	145146.1492
1267	0.178107715	299337.6875	0.973139802	145145.0993
1268	0.1780847256	299276.9315	0.9731507044	145098.1612
1269	0.1780847834	299272.1043	0.9731515706	145097.0816
1270	0.1780837774	299267.5515	0.9731523874	145096.0864
1271	0.1780778226	299207.9825	0.9731630744	145071.0326
1272	0.1780710636	299139.2097	0.9731754099	145035.8622
1273	0.1780690227	298989.078	0.9732023285	145013.0567
1274	0.1780540774	298901.735	0.9732179829	144999.668
1275	0.1779884653	298796.3545	0.9732368641	144975.3304
1276	0.177987844	298652.0008	0.9732627173	144953.8304
1277	0.1779807665	298595.4353	0.9732728445	144940.6454
1278	0.1779284319	298467.0591	0.9732958214	144875.4137
1279	0.1778500375	298369.8322	0.9733132166	144816.5584
1280	0.1778177346	298246.624	0.973335252	144765.8033
1281	0.1777835656	298177.3023	0.973347646	144715.2695
1282	0.1777857301	298076.1309	0.9733657292	144689.9828
1283	0.177751796	298008.2202	0.9733778639	144675.4766
1284	0.1777517112	298004.7947	0.973378476	144674.8015
1285	0.1777226745	297955.9294	0.9733872058	144632.2243
1286	0.1777341422	297878.3977	0.9734010539	144620.7008
1287	0.1777411833	297876.3579	0.9734014182	144619.9286
1288	0.1777277108	297817.662	0.9734118995	144602.4926
1289	0.1777194072	297766.0073	0.9734211218	144585.4145
1290	0.1777201665	297764.7524	0.9734213459	144585.0847
1291	0.1776936649	297714.1083	0.9734303861	144555.879
1292	0.1776941619	297710.9652	0.9734309472	144555.3439
1293	0.1776981567	297658.8481	0.9734402487	144547.316
1294	0.1776853248	297602.4766	0.9734503076	144530.4356
1295	0.1776349623	297481.3869	0.9734719085	144468.9909
1296	0.1775825427	297399.6708	0.9734864807	144455.8983
1297	0.1775801199	297310.8769	0.9735023105	144432.0506
1298	0.1774765699	297286.8111	0.9735066	144408.6629
1299	0.1773299166	297251.5002	0.9735128933	144346.7532
1300	0.1772721812	297192.2182	0.9735234571	144295.6676
1301	0.1772605738	297112.0296	0.973537743	144263.8636
1302	0.1772058714	297049.0899	0.9735489532	144247.6235
1303	0.1771983317	297018.8137	0.9735543449	144230.0219
1304	0.1771229807	296955.6811	0.973565586	144172.021
1305	0.177053725	296893.4191	0.9735766697	144134.697
1306	0.1770490183	296839.0492	0.9735863466	144121.6676
1307	0.1770428203	296738.0612	0.973604316	144106.8284
1308	0.1770684845	296699.8909	0.9736111063	144100.8568
1309	0.1770403681	296606.0123	0.973627803	144073.7698
1310	0.1769790885	296586.9841	0.9736311866	144060.5302
1311	0.1769696762	296550.5104	0.9736376718	144043.9264
1312	0.1769441124	296453.6111	0.973654897	144025.6892
1313	0.1769022274	296384.8175	0.9736671226	143992.6972
1314	0.176814646	296351.1716	0.973673101	143934.9614
1315	0.1767983799	296290.8008	0.9736838262	143900.2779
1316	0.1767721403	296218.7273	0.9736966276	143868.9543
1317	0.1767758093	296120.6416	0.9737140441	143859.9113
1318	0.1767424636	296061.4386	0.9737245537	143828.4137
1319	0.1767437282	296018.6326	0.9737321512	143806.6742
1320	0.1767222955	295953.9852	0.9737436232	143789.2925
1321	0.1766966594	295888.8217	0.9737551843	143772.6677
1322	0.1766811151	295830.503	0.9737655288	143761.1737
1323	0.1766816463	295826.9968	0.9737661507	143760.2471
1324	0.1766370668	295715.2101	0.9737859733	143704.486
1325	0.176607407	295653.9416	0.9737968346	143659.0626
1326	0.1766088267	295603.7795	0.9738057254	143650.0746
1327	0.1766165705	295588.94	0.9738083553	143643.7526
1328	0.1765379046	295540.4667	0.9738169448	143618.0831
1329	0.1765375254	295535.2775	0.9738178643	143616.5817
1330	0.1765412033	295439.2305	0.9738348796	143593.1268
1331	0.1765218146	295363.6212	0.9738482703	143572.3559
1332	0.1764362599	295308.2167	0.9738580805	143514.3041
1333	0.1764251021	295251.8036	0.9738680674	143503.1579
1334	0.1763455146	295209.51	0.9738755534	143452.1174
1335	0.176312584	295146.4776	0.9738867083	143438.2006
1336	0.1762345384	295104.9795	0.9738940509	143417.8893
1337	0.1762011837	295020.3855	0.9739090157	143400.4703
1338	0.1761875726	294951.959	0.9739211173	143389.3724
1339	0.1761308388	294917.7328	0.9739271693	143358.3082
1340	0.1761089608	294885.7143	0.9739328303	143340.6078
1341	0.1761008319	294859.4724	0.9739374696	143322.8283
