iter	Passed	Remaining
413	3285	4651
414	3292	4641
415	3300	4633
416	3308	4625
417	3316	4617
418	3324	4609
419	3332	4601
420	3339	4592
421	3347	4584
422	3354	4575
423	3362	4567
424	3371	4560
425	3378	4552
426	3386	4545
427	3394	4536
428	3403	4530
429	3412	4523
430	3421	4517
431	3429	4509
432	3438	4502
433	3447	4495
434	3456	4488
435	3466	4483
436	3474	4476
437	3483	4470
438	3492	4463
439	3501	4456
440	3510	4450
441	3518	4442
442	3526	4433
443	3534	4425
444	3542	4417
445	3549	4408
446	3556	4400
447	3563	4390
448	3570	4381
449	3578	4373
450	3585	4364
451	3593	4357
452	3602	4349
453	3610	4341
454	3617	4333
455	3625	4325
456	3633	4317
457	3641	4309
458	3648	4300
459	3655	4291
460	3662	4281
461	3669	4273
462	3677	4265
463	3686	4258
464	3693	4249
465	3700	4240
466	3707	4231
467	3714	4222
468	3722	4214
469	3729	4205
470	3735	4195
471	3742	4186
472	3750	4178
473	3757	4170
474	3764	4161
475	3772	4152
476	3779	4143
477	3788	4136
478	3796	4129
479	3805	4122
480	3813	4114
481	3820	4106
482	3828	4098
483	3836	4090
484	3844	4082
485	3853	4075
486	3861	4067
487	3869	4059
488	3878	4052
489	3885	4044
490	3893	4036
491	3903	4030
492	3912	4023
493	3920	4015
494	3928	4007
495	3936	3999
496	3944	3991
497	3952	3984
498	3961	3977
499	3969	3969
500	3977	3961
501	3986	3954
502	3994	3947
503	4002	3938
504	4010	3930
505	4017	3922
506	4024	3913
507	4031	3904
508	4038	3895
509	4045	3886
510	4052	3877
511	4059	3869
512	4066	3860
513	4074	3852
514	4082	3844
515	4089	3836
516	4097	3828
517	4104	3819
518	4112	3811
519	4120	3803
520	4127	3794
521	4135	3786
522	4142	3778
523	4149	3769
524	4156	3761
525	4164	3752
526	4172	3744
527	4179	3736
528	4187	3728
529	4195	3720
530	4202	3711
531	4210	3704
532	4218	3696
533	4226	3688
534	4235	3681
535	4243	3673
536	4251	3665
537	4259	3657
538	4267	3649
539	4274	3641
540	4283	3633
541	4290	3625
542	4298	3617
543	4306	3609
544	4315	3602
545	4322	3594
546	4329	3585
547	4336	3577
548	4344	3569
549	4351	3560
550	4359	3552
551	4366	3543
552	4373	3535
553	4381	3527
554	4389	3519
555	4397	3511
556	4404	3503
557	4412	3495
558	4419	3486
559	4427	3478
560	4434	3469
561	4441	3461
562	4448	3452
563	4455	3444
564	4463	3436
565	4469	3427
566	4476	3418
567	4484	3410
568	4490	3401
569	4497	3392
570	4505	3384
571	4512	3376
572	4519	3368
573	4527	3359
574	4534	3351
575	4541	3343
576	4548	3334
577	4556	3326
578	4564	3318
579	4571	3310
580	4581	3304
581	4592	3298
582	4600	3290
583	4608	3282
584	4616	3274
585	4625	3268
586	4633	3260
587	4642	3252
588	4650	3244
589	4657	3236
590	4664	3228
591	4673	3220
592	4680	3212
593	4687	3204
594	4694	3195
595	4702	3187
596	4708	3178
597	4715	3170
598	4722	3161
599	4730	3153
600	4738	3145
601	4745	3137
602	4752	3129
603	4759	3120
604	4766	3112
605	4774	3104
606	4781	3095
607	4789	3088
608	4797	3080
609	4804	3071
610	4812	3063
611	4820	3056
612	4828	3048
613	4836	3040
614	4842	3031
615	4849	3022
616	4857	3015
617	4863	3006
618	4871	2998
619	4879	2990
620	4885	2981
621	4893	2973
622	4900	2965
623	4907	2956
624	4914	2948
625	4921	2940
626	4928	2931
627	4935	2923
628	4943	2915
629	4952	2908
630	4959	2900
631	4966	2892
632	4974	2884
633	4982	2876
634	4989	2867
635	4997	2860
636	5005	2852
637	5013	2844
638	5020	2836
639	5027	2828
640	5036	2820
641	5044	2813
642	5052	2804
643	5060	2797
644	5067	2789
645	5075	2781
646	5083	2773
647	5090	2765
648	5098	2757
649	5106	2749
650	5113	2741
651	5121	2733
652	5128	2725
653	5135	2717
654	5143	2708
655	5150	2701
656	5158	2693
657	5166	2685
658	5173	2677
659	5180	2668
660	5187	2660
661	5195	2652
662	5202	2644
663	5208	2635
664	5216	2627
665	5223	2619
666	5230	2611
667	5237	2603
668	5244	2595
669	5252	2587
670	5260	2579
671	5268	2571
672	5275	2563
673	5283	2555
674	5290	2547
675	5296	2538
676	5303	2530
677	5311	2522
678	5318	2514
679	5327	2506
680	5335	2499
681	5343	2491
682	5351	2483
683	5359	2475
684	5367	2468
685	5376	2460
686	5383	2452
687	5391	2444
688	5398	2436
689	5405	2428
690	5413	2420
691	5420	2412
692	5429	2405
693	5437	2397
694	5444	2389
695	5452	2381
696	5460	2373
697	5467	2365
698	5475	2357
699	5483	2350
700	5491	2342
701	5499	2334
702	5506	2326
703	5514	2318
704	5521	2310
705	5529	2302
706	5536	2294
707	5544	2286
708	5552	2278
709	5560	2271
710	5568	2263
711	5575	2255
712	5582	2247
713	5590	2239
714	5597	2231
715	5605	2223
716	5611	2214
