iter	Passed	Remaining
148	3374	109850
149	3383	109399
150	3396	109058
151	3403	108562
152	3410	108040
153	3416	107502
154	3425	107064
155	3430	106526
156	3436	106016
157	3443	105514
158	3451	105096
159	3457	104585
160	3464	104124
161	3472	103715
162	3481	103307
163	3487	102849
164	3496	102462
165	3508	102176
166	3515	101727
167	3521	101274
168	3527	100847
169	3535	100447
170	3544	100088
171	3551	99693
172	3557	99261
173	3565	98889
174	3573	98535
175	3580	98135
176	3588	97785
177	3594	97364
178	3599	96947
179	3604	96532
180	3613	96210
181	3620	95831
182	3626	95462
183	3639	95263
184	3653	95088
185	3664	94834
186	3676	94628
187	3690	94472
188	3696	94085
189	3701	93699
190	3706	93310
191	3716	93065
192	3722	92727
193	3728	92361
194	3733	92000
195	3739	91656
196	3745	91310
197	3751	90977
198	3756	90631
199	3763	90334
200	3772	90073
201	3781	89823
202	3786	89483
203	3793	89185
204	3802	88952
205	3808	88629
206	3816	88377
207	3822	88060
208	3830	87813
209	3837	87521
210	3843	87241
211	3849	86934
212	3855	86643
213	3861	86364
214	3867	86082
215	3883	86012
216	3889	85729
217	3900	85561
218	3911	85386
219	3917	85105
220	3922	84822
221	3929	84567
222	3935	84310
223	3945	84114
224	3953	83903
225	3959	83650
226	3965	83384
227	3972	83139
228	3978	82886
229	3984	82629
230	3990	82384
231	3996	82126
232	4001	81874
233	4007	81616
234	4012	81349
235	4017	81089
236	4022	80843
237	4028	80611
238	4037	80438
239	4043	80191
240	4049	79960
241	4055	79732
242	4060	79483
243	4065	79243
244	4071	79025
245	4077	78799
246	4083	78577
247	4089	78364
248	4095	78145
249	4101	77928
250	4107	77714
251	4112	77488
252	4117	77261
253	4122	77037
254	4126	76785
255	4131	76565
256	4137	76357
257	4142	76136
258	4147	75916
259	4152	75707
260	4157	75495
261	4162	75281
262	4168	75076
263	4174	74886
264	4179	74675
265	4312	76743
266	4739	84017
267	5009	88456
268	5267	92650
269	5675	99429
270	5681	99136
271	5687	98860
272	5704	98776
273	5710	98490
274	5715	98204
275	5721	97930
276	5727	97656
277	5734	97398
278	5744	97206
279	5756	97039
280	5767	96864
281	5777	96661
282	5783	96390
283	5790	96160
284	5797	95911
285	5803	95657
286	5808	95389
287	5814	95124
288	5819	94861
289	5825	94614
290	5832	94380
291	5841	94188
292	5849	93972
293	5855	93731
294	5862	93495
295	5867	93251
296	5876	93050
297	5887	92896
298	5895	92689
299	5903	92495
300	5909	92259
301	5915	92019
302	5921	91791
303	5927	91556
304	5933	91331
305	5938	91099
306	5943	90861
307	5949	90630
308	5958	90461
309	5970	90331
310	5977	90131
311	5985	89938
312	5992	89739
313	6005	89623
314	6017	89491
315	6024	89296
316	6039	89219
317	6048	89053
318	6054	88838
319	6059	88619
320	6065	88413
321	6071	88204
322	6077	87999
323	6083	87800
324	6089	87591
325	6095	87387
326	6101	87189
327	6107	86990
328	6113	86793
329	6119	86601
330	6125	86404
331	6130	86198
332	6136	85997
333	6141	85796
334	6147	85601
335	6153	85420
336	6159	85228
337	6165	85034
338	6170	84842
339	6175	84641
340	6180	84448
341	6187	84268
342	6193	84092
343	6199	83906
344	6204	83720
345	6210	83533
346	6215	83346
347	6220	83159
348	6227	82985
349	6232	82800
350	6237	82619
351	6243	82444
352	6249	82264
353	6254	82087
354	6260	81912
355	6265	81737
356	6271	81567
357	6277	81392
358	6282	81214
359	6287	81036
360	6292	80862
361	6298	80696
362	6303	80522
363	6307	80340
364	6313	80173
365	6319	80009
366	6325	79847
367	6330	79684
368	6335	79511
369	6340	79346
370	6346	79184
371	6351	79019
372	6357	78857
373	6364	78718
374	6369	78554
375	6374	78398
376	6379	78233
377	6384	78071
378	6390	77917
379	6395	77756
380	6400	77597
381	6405	77439
382	6410	77282
383	6415	77123
384	6424	77010
385	6429	76856
386	6435	76706
387	6440	76554
388	6445	76405
389	6452	76265
390	6456	76110
391	6461	75960
392	6467	75816
393	6472	75669
394	6478	75528
395	6484	75390
396	6489	75240
397	6494	75095
398	6499	74945
399	6504	74802
400	6510	74670
401	6518	74553
402	6523	74417
403	6529	74282
404	6534	74142
405	6540	74009
406	6545	73867
407	6550	73727
408	6555	73584
409	6560	73444
410	6566	73315
411	6572	73186
412	6577	73055
413	6582	72919
414	6587	72781
415	6592	72642
416	6597	72511
417	6602	72376
418	6608	72246
419	6613	72113
420	6618	71986
421	6623	71858
422	6629	71729
423	6634	71603
424	6640	71486
425	6645	71354
426	6650	71227
427	6655	71100
428	6661	70977
429	6722	71441
430	6996	74166
431	7277	76956
432	7556	79700
433	7837	82457
434	8041	84384
435	8051	84281
436	8069	84258
437	8075	84106
438	8080	83957
439	8086	83809
440	8096	83699
441	8104	83579
442	8111	83439
443	8117	83294
444	8125	83168
445	8133	83046
446	8138	82895
447	8146	82774
448	8157	82681
449	8165	82557
450	8173	82444
451	8182	82335
452	8193	82238
453	8201	82120
454	8206	81977
455	8214	81857
456	8220	81714
457	8226	81580
458	8231	81439
459	8238	81308
460	8247	81209
461	8253	81072
462	8259	80933
463	8264	80797
464	8270	80660
465	8276	80526
466	8285	80425
467	8292	80306
468	8298	80173
469	8305	80046
470	8310	79909
471	8316	79786
472	8322	79651
473	8327	79518
474	8333	79386
475	8338	79250
476	8344	79124
477	8350	78994
478	8355	78858
479	8360	78729
480	8366	78602
481	8372	78475
482	8377	78349
483	8384	78227
484	8389	78099
485	8394	77973
486	8400	77850
487	8406	77725
488	8412	77601
489	8417	77474
490	8422	77349
491	8428	77222
492	8433	77099
493	8438	76974
494	8443	76848
495	8449	76723
496	8454	76600
497	8459	76476
498	8464	76352
499	8470	76230
500	8477	76125
501	8482	76004
502	8487	75883
503	8492	75762
504	8498	75640
505	8503	75520
506	8508	75401
507	8514	75286
508	8519	75168
509	8524	75052
510	8531	74944
511	8536	74829
512	8544	74733
513	8549	74617
514	8554	74499
515	8559	74385
516	8565	74271
517	8570	74158
518	8575	74044
519	8581	73933
520	8588	73833
521	8594	73726
522	8599	73617
523	8605	73510
524	8610	73397
525	8615	73284
526	8621	73175
527	8626	73064
528	8631	72954
529	8637	72844
530	8642	72740
531	8647	72630
532	8653	72525
533	8659	72417
534	8664	72309
535	8669	72201
536	8674	72092
537	8679	71987
538	8684	71878
539	8690	71779
540	8696	71674
541	8701	71568
542	8706	71466
543	8711	71359
544	8717	71256
545	8723	71164
546	8729	71062
547	8735	70965
548	8741	70872
549	8746	70770
550	8753	70682
551	8759	70581
552	8764	70480
553	8772	70403
554	8777	70302
555	8784	70212
556	8789	70113
557	8795	70020
558	8802	69931
559	8808	69835
560	8813	69737
561	8820	69652
562	8825	69554
563	8832	69470
564	8838	69376
565	8844	69286
566	8851	69202
567	8856	69107
568	8861	69010
569	8869	68934
570	8874	68838
571	8882	68762
572	8888	68669
573	8893	68573
574	8900	68492
575	8905	68399
576	8911	68312
577	8917	68223
578	8922	68132
579	8929	68049
580	8934	67957
581	8939	67861
582	8945	67774
583	8950	67679
584	8955	67588
585	8961	67499
586	8967	67414
587	8972	67326
588	8978	67239
589	8983	67151
590	8989	67060
591	8994	66972
592	9002	66901
593	9008	66818
594	9013	66729
595	9018	66642
596	9024	66556
597	9031	66482
598	9329	68547
599	9599	70399
600	9865	72208
601	10273	75053
602	10485	76460
603	10491	76360
604	10508	76337
605	10515	76243
606	10521	76144
607	10526	76041
608	10532	75938
609	10541	75865
610	10549	75777
611	10556	75692
612	10567	75630
613	10574	75538
614	10581	75444
615	10586	75346
616	10595	75265
617	10602	75176
618	10608	75080
619	10613	74981
620	10618	74879
621	10624	74780
622	10631	74695
623	10638	74609
624	10650	74551
625	10661	74493
626	10671	74428
627	10678	74343
628	10685	74257
629	10695	74187
630	10702	74105
631	10708	74008
632	10713	73914
633	10725	73860
634	10735	73796
635	10747	73748
636	10762	73715
637	10778	73690
638	10787	73618
639	10800	73576
640	10811	73524
641	10822	73461
642	10836	73427
643	10842	73341
644	10850	73264
645	10856	73173
646	10862	73082
647	10868	72992
648	10873	72897
649	10879	72809
650	10885	72718
651	10892	72638
652	10899	72554
653	10904	72463
654	10911	72379
655	10916	72286
656	10921	72193
657	10926	72102
658	10931	72010
659	10936	71918
660	10942	71830
661	10948	71744
662	10954	71656
663	10960	71573
664	10965	71482
665	10971	71394
666	10976	71304
667	10981	71217
668	10986	71127
669	10992	71044
670	11001	70974
671	11006	70887
672	11011	70800
673	11017	70711
674	11022	70625
675	11027	70538
676	11032	70449
677	11037	70362
678	11043	70277
679	11048	70190
680	11053	70104
681	11059	70020
682	11064	69935
683	11070	69856
684	11077	69777
685	11082	69691
686	11087	69609
687	11093	69526
688	11098	69442
689	11104	69361
690	11109	69278
691	11114	69193
692	11120	69113
693	11125	69032
694	11131	68951
695	11138	68880
696	11144	68800
697	11149	68719
698	11155	68639
699	11160	68556
700	11165	68475
701	11170	68394
702	11176	68315
703	11181	68234
704	11186	68153
705	11192	68075
706	11197	67995
707	11203	67916
708	11209	67842
709	11214	67762
710	11220	67684
711	11225	67605
712	11230	67527
713	11236	67450
714	11241	67371
715	11247	67295
716	11253	67220
717	11258	67144
718	11265	67076
719	11272	67009
720	11283	66964
721	11288	66887
722	11294	66811
723	11299	66736
724	11304	66659
725	11310	66584
726	11315	66507
727	11321	66433
728	11326	66360
729	11332	66287
730	11338	66215
731	11343	66140
732	11348	66063
733	11354	65989
734	11359	65914
735	11364	65839
736	11369	65766
737	11375	65694
738	11381	65623
739	11386	65550
740	11392	65479
741	11397	65407
742	11403	65334
743	11408	65259
744	11413	65186
745	11418	65110
746	11423	65038
747	11429	64969
748	11436	64908
749	11443	64844
750	11449	64777
751	11454	64705
752	11461	64645
753	11467	64578
754	11474	64515
755	11480	64448
756	11486	64380
757	11492	64318
758	11597	64804
759	11891	66341
760	12174	67814
761	12580	69966
762	12963	71985
763	12971	71917
764	12992	71923
765	12998	71847
766	13004	71769
767	13009	71687
768	13015	71611
769	13021	71535
770	13031	71481
771	13039	71410
772	13048	71352
773	13055	71283
774	13064	71222
775	13070	71147
776	13075	71068
777	13082	70995
778	13092	70940
779	13097	70862
780	13103	70786
781	13110	70718
782	13119	70657
783	13126	70587
784	13132	70511
785	13137	70434
786	13144	70366
787	13151	70299
788	13157	70224
789	13166	70167
790	13172	70093
791	13178	70018
792	13184	69946
793	13190	69875
794	13196	69798
795	13201	69723
796	13207	69649
797	13213	69577
798	13218	69500
799	13225	69431
800	13231	69361
801	13237	69288
802	13249	69252
803	13258	69193
804	13264	69122
805	13269	69049
806	13275	68974
807	13280	68899
808	13285	68825
809	13291	68754
810	13298	68688
811	13304	68617
812	13311	68555
813	13317	68483
814	13322	68410
815	13329	68344
816	13335	68275
817	13340	68204
818	13346	68132
819	13351	68059
820	13356	67988
821	13362	67916
822	13367	67844
823	13372	67771
824	13377	67700
825	13383	67631
826	13389	67561
827	13394	67489
828	13399	67417
829	13405	67349
830	13410	67279
831	13415	67208
832	13421	67139
833	13426	67068
834	13431	66998
835	13437	66928
836	13442	66858
837	13447	66788
838	13453	66719
839	13458	66651
840	13463	66582
841	13470	66521
842	13476	66454
843	13481	66384
844	13486	66317
845	13492	66248
846	13497	66180
847	13502	66112
848	13508	66045
849	13513	65977
850	13518	65910
851	13524	65843
852	13529	65776
853	13536	65714
854	13541	65649
855	13547	65584
856	13552	65518
857	13558	65454
858	13563	65386
859	13569	65321
860	13575	65259
861	13580	65192
862	13585	65126
863	13590	65060
864	13596	64994
865	13601	64927
866	13606	64864
867	13612	64799
868	13617	64734
869	13623	64670
870	13628	64605
871	13633	64542
872	13639	64477
873	13644	64412
874	13649	64348
875	13655	64284
876	13660	64219
877	13665	64158
878	13671	64095
879	13676	64033
880	13682	63972
881	13688	63908
882	13693	63846
883	13698	63783
884	13704	63720
885	13709	63658
886	13715	63597
887	13720	63536
888	13726	63474
889	13731	63413
890	13737	63353
891	13742	63291
892	13748	63230
893	13753	63168
894	13759	63107
895	13764	63048
896	13770	62986
897	13775	62924
898	13781	62865
899	13786	62804
900	13791	62742
901	13797	62683
902	13802	62623
903	13807	62561
904	13813	62501
905	13818	62440
906	13823	62379
907	13828	62319
908	13834	62263
909	13839	62203
910	13845	62143
911	13850	62084
912	13856	62026
913	13861	61967
914	13866	61907
915	13872	61849
916	13877	61789
917	13882	61729
918	13887	61669
919	13893	61614
920	13898	61556
921	13904	61497
922	13909	61441
923	13914	61382
924	13920	61324
925	13925	61267
926	13930	61209
927	13936	61150
928	13941	61092
929	13946	61034
930	13951	60977
931	13957	60923
932	13963	60868
933	14016	61017
934	14281	62090
935	14684	63758
936	14937	64772
937	15352	66481
938	15357	66419
939	15363	66355
940	15381	66347
941	15393	66314
942	15403	66268
943	15409	66207
944	15415	66146
945	15421	66087
946	15428	66030
947	15436	65981
948	15444	65926
949	15449	65864
950	15456	65809
951	15462	65746
952	15467	65683
953	15473	65625
954	15479	65563
955	15485	65506
956	15490	65443
957	15498	65390
958	15507	65343
959	15517	65300
960	15525	65253
961	15531	65192
962	15539	65144
963	15549	65102
964	15558	65054
965	15564	64996
966	15570	64940
967	15577	64883
968	15583	64828
969	15589	64768
970	15595	64709
971	15601	64654
972	15609	64602
973	15614	64543
974	15620	64483
975	15626	64428
976	15632	64368
977	15641	64324
978	15646	64265
979	15651	64203
980	15657	64147
981	15663	64089
982	15671	64039
983	15678	63987
984	15683	63930
985	15690	63876
986	15697	63824
987	15703	63769
988	15709	63709
989	15714	63652
990	15720	63593
991	15725	63534
992	15731	63479
993	15736	63421
994	15742	63366
995	15749	63312
996	15755	63258
997	15761	63202
998	15767	63148
999	15773	63094
1000	15779	63038
1001	15785	62983
1002	15791	62928
1003	15796	62871
1004	15802	62815
1005	15808	62761
1006	15813	62705
1007	15819	62649
1008	15825	62594
1009	15830	62538
1010	15836	62486
1011	15842	62431
1012	15847	62374
1013	15853	62319
1014	15858	62263
1015	15863	62206
1016	15868	62148
1017	15873	62091
1018	15878	62034
1019	15884	61979
1020	15889	61924
1021	15895	61870
1022	15900	61815
1023	15906	61762
1024	15912	61708
1025	15917	61652
1026	15922	61597
1027	15928	61543
1028	15934	61491
1029	15939	61435
1030	15944	61382
1031	15950	61328
1032	15957	61280
1033	15963	61230
1034	15969	61176
1035	15974	61123
1036	15980	61069
1037	15985	61014
1038	15990	60961
1039	15995	60906
1040	16001	60855
1041	16007	60805
1042	16012	60750
1043	16018	60697
1044	16023	60644
1045	16028	60590
1046	16034	60539
1047	16039	60485
1048	16044	60431
1049	16049	60378
1050	16055	60324
1051	16060	60273
1052	16065	60220
1053	16071	60167
1054	16076	60114
1055	16081	60062
1056	16087	60010
1057	16092	59958
1058	16097	59906
1059	16103	59854
1060	16108	59802
1061	16113	59751
1062	16118	59697
1063	16125	59652
1064	16131	59604
1065	16137	59552
1066	16142	59502
1067	16147	59450
1068	16153	59400
1069	16158	59348
1070	16163	59295
1071	16168	59244
1072	16173	59191
1073	16178	59139
1074	16183	59088
1075	16188	59036
1076	16193	58986
1077	16199	58935
1078	16204	58886
1079	16210	58837
1080	16215	58787
1081	16220	58736
1082	16226	58688
1083	16231	58637
1084	16236	58586
1085	16242	58537
1086	16247	58486
1087	16252	58437
1088	16258	58390
1089	16263	58340
1090	16268	58290
1091	16276	58248
1092	16288	58224
1093	16294	58178
1094	16300	58130
1095	16305	58082
1096	16310	58032
1097	16316	57983
1098	16321	57935
1099	16326	57886
1100	16333	57840
1101	16338	57794
1102	16344	57747
1103	16481	58162
1104	16855	59413
1105	17124	60292
1106	17394	61172
1107	17760	62387
1108	17766	62334
1109	17772	62282
1110	17791	62279
1111	17797	62226
1112	17803	62176
1113	17809	62124
1114	17818	62084
1115	17827	62046
1116	17838	62010
1117	17844	61962
1118	17851	61915
1119	17859	61870
1120	17866	61824
1121	17873	61775
1122	17879	61726
1123	17888	61685
1124	17894	61637
1125	17901	61589
1126	17910	61549
1127	17916	61500
1128	17927	61469
1129	17934	61421
1130	17940	61372
1131	17951	61338
1132	17956	61287
1133	17961	61234
1134	17966	61181
1135	17972	61131
1136	17978	61081
1137	17986	61041
1138	17992	60989
1139	17997	60939
1140	18003	60891
1141	18010	60844
1142	18022	60814
1143	18029	60770
1144	18036	60725
1145	18042	60676
1146	18048	60630
1147	18060	60601
1148	18072	60572
1149	18079	60526
1150	18087	60486
1151	18097	60451
1152	18104	60404
1153	18109	60355
1154	18119	60320
1155	18125	60272
1156	18132	60226
1157	18138	60178
1158	18145	60134
1159	18154	60098
1160	18160	60050
1161	18167	60004
1162	18173	59957
1163	18178	59908
1164	18186	59866
1165	18195	59828
1166	18204	59792
1167	18213	59756
1168	18222	59718
1169	18228	59669
1170	18233	59621
1171	18239	59573
1172	18245	59528
1173	18259	59507
1174	18267	59466
1175	18273	59420
1176	18280	59375
1177	18285	59327
1178	18291	59279
1179	18296	59231
1180	18302	59183
1181	18307	59134
1182	18312	59086
1183	18317	59038
1184	18322	58988
1185	18328	58941
1186	18335	58898
1187	18340	58850
1188	18345	58802
1189	18350	58754
1190	18356	58706
1191	18362	58662
1192	18368	58617
1193	18375	58573
1194	18380	58525
1195	18386	58479
1196	18391	58432
1197	18396	58385
1198	18402	58338
1199	18407	58291
1200	18412	58243
1201	18418	58198
1202	18423	58151
1203	18430	58106
1204	18435	58060
1205	18440	58014
1206	18446	57966
1207	18451	57920
1208	18464	57898
1209	18469	57850
1210	18475	57805
1211	18480	57760
1212	18486	57715
1213	18491	57668
1214	18497	57625
1215	18503	57581
1216	18508	57534
1217	18515	57490
1218	18523	57455
1219	18529	57412
1220	18537	57372
1221	18542	57328
1222	18548	57283
1223	18555	57242
1224	18561	57198
1225	18568	57158
1226	18573	57114
1227	18579	57069
1228	18585	57028
1229	18591	56984
1230	18597	56941
1231	18607	56909
1232	18616	56877
1233	18623	56835
1234	18628	56789
1235	18633	56744
1236	18639	56700
1237	18644	56655
1238	18649	56610
1239	18655	56567
1240	18660	56522
1241	18665	56478
1242	18671	56434
1243	18676	56389
1244	18681	56345
1245	18686	56300
1246	18693	56260
1247	18698	56216
1248	18704	56172
1249	18709	56129
1250	18714	56084
1251	18720	56040
1252	18725	55996
1253	18730	55951
1254	18735	55906
1255	18740	55863
1256	18746	55823
1257	18752	55781
1258	18758	55738
1259	18828	55889
1260	19233	57030
1261	19508	57784
1262	19796	58573
1263	20079	59347
1264	20437	60342
1265	20449	60315
1266	20468	60306
1267	20474	60260
1268	20480	60213
1269	20486	60168
1270	20493	60125
1271	20501	60084
1272	20507	60040
1273	20519	60013
1274	20526	59970
1275	20534	59930
1276	20544	59895
1277	20554	59863
1278	20561	59820
1279	20570	59782
1280	20575	59735
1281	20585	59702
1282	20594	59664
1283	20604	59630
1284	20613	59593
1285	20621	59553
1286	20627	59511
1287	20633	59466
1288	20640	59423
1289	20647	59380
1290	20656	59344
1291	20667	59315
1292	20680	59291
1293	20692	59262
1294	20702	59229
1295	20710	59190
1296	20718	59151
1297	20726	59114
1298	20733	59072
1299	20739	59027
1300	20745	58984
1301	20751	58939
1302	20760	58903
1303	20768	58865
1304	20779	58836
1305	20790	58804
1306	20800	58773
1307	20806	58729
1308	20813	58686
1309	20819	58644
1310	20829	58612
1311	20838	58576
1312	20848	58543
1313	20859	58515
1314	20869	58483
1315	20875	58438
1316	20884	58403
1317	20892	58366
1318	20899	58324
1319	20905	58281
1320	20911	58239
1321	20919	58201
1322	20926	58161
1323	20935	58125
1324	20944	58090
1325	20949	58046
1326	20955	58002
1327	20961	57959
1328	20967	57916
1329	20973	57873
1330	20978	57829
1331	20983	57783
1332	20989	57739
1333	20993	57693
1334	20998	57647
1335	21004	57604
1336	21009	57560
1337	21015	57516
1338	21020	57473
1339	21026	57429
1340	21031	57385
1341	21037	57343
1342	21042	57298
1343	21048	57256
1344	21053	57213
1345	21060	57172
1346	21067	57133
1347	21072	57090
1348	21077	57045
1349	21085	57009
1350	21091	56967
1351	21096	56923
1352	21102	56880
1353	21107	56837
1354	21113	56795
1355	21118	56751
1356	21123	56708
1357	21129	56666
1358	21134	56623
1359	21139	56580
1360	21145	56537
1361	21150	56494
1362	21156	56453
1363	21161	56410
1364	21167	56369
1365	21172	56326
1366	21177	56282
1367	21183	56241
1368	21188	56198
1369	21193	56154
1370	21199	56115
1371	21205	56074
1372	21211	56034
1373	21216	55990
1374	21223	55953
1375	21229	55912
1376	21234	55870
1377	21240	55829
1378	21247	55792
1379	21253	55750
1380	21258	55709
1381	21263	55667
1382	21269	55625
1383	21274	55584
1384	21280	55543
1385	21285	55503
1386	21291	55461
1387	21295	55418
1388	21301	55378
1389	21306	55336
1390	21314	55300
1391	21319	55258
1392	21324	55216
1393	21330	55177
1394	21336	55137
1395	21341	55097
1396	21347	55058
1397	21353	55017
1398	21358	54976
1399	21363	54935
1400	21369	54894
1401	21374	54854
1402	21382	54819
1403	21388	54780
1404	21393	54740
1405	21399	54700
1406	21404	54660
1407	21410	54620
1408	21416	54581
1409	21422	54543
1410	21427	54503
1411	21433	54463
1412	21527	54647
1413	21929	55614
1414	22212	56276
1415	22486	56915
1416	22764	57562
1417	22954	57984
1418	22959	57941
1419	22978	57932
1420	22986	57894
1421	22993	57856
1422	23002	57821
1423	23012	57790
1424	23024	57763
1425	23035	57735
1426	23044	57701
1427	23050	57658
1428	23057	57619
1429	23063	57576
1430	23069	57535
1431	23075	57494
1432	23079	57450
1433	23085	57407
1434	23090	57365
1435	23097	57326
1436	23103	57283
1437	23109	57242
1438	23115	57201
1439	23120	57159
1440	23125	57116
1441	23131	57075
1442	23140	57040
1443	23149	57008
1444	23161	56982
1445	23168	56944
1446	23177	56910
1447	23185	56874
1448	23192	56837
1449	23200	56800
1450	23205	56759
1451	23210	56716
1452	23216	56675
1453	23222	56635
1454	23228	56595
1455	23234	56555
1456	23242	56519
1457	23249	56480
1458	23254	56439
1459	23261	56402
1460	23270	56367
1461	23279	56335
1462	23285	56295
1463	23290	56254
1464	23296	56213
1465	23303	56175
1466	23308	56133
1467	23313	56091
1468	23318	56051
1469	23324	56011
1470	23330	55971
1471	23338	55935
1472	23343	55895
1473	23349	55855
1474	23355	55815
1475	23361	55776
1476	23367	55736
1477	23374	55699
1478	23383	55667
1479	23390	55631
1480	23396	55592
1481	23401	55551
1482	23407	55512
1483	23413	55473
1484	23418	55432
1485	23425	55393
1486	23431	55356
1487	23438	55319
1488	23445	55283
1489	23450	55242
1490	23458	55207
1491	23472	55189
1492	23478	55150
1493	23484	55111
1494	23489	55071
1495	23494	55030
1496	23500	54991
1497	23505	54951
1498	23511	54911
1499	23516	54871
1500	23521	54830
1501	23530	54799
1502	23538	54765
1503	23543	54726
1504	23549	54687
1505	23554	54646
1506	23559	54607
1507	23564	54567
1508	23570	54528
1509	23575	54489
1510	23581	54451
1511	23587	54412
1512	23592	54374
1513	23597	54334
1514	23603	54295
1515	23608	54256
1516	23613	54217
1517	23619	54179
1518	23625	54141
1519	23630	54102
1520	23636	54062
1521	23641	54023
1522	23646	53985
1523	23652	53947
1524	23657	53908
1525	23663	53869
1526	23668	53831
1527	23673	53793
1528	23679	53755
1529	23684	53716
1530	23689	53677
1531	23695	53638
1532	23700	53601
1533	23705	53562
1534	23711	53523
1535	23716	53486
1536	23722	53447
1537	23727	53410
1538	23732	53371
1539	23737	53332
1540	23742	53294
1541	23748	53256
1542	23754	53219
1543	23759	53181
1544	23764	53143
1545	23769	53105
1546	23775	53067
1547	23780	53030
1548	23786	52994
1549	23791	52956
1550	23797	52918
1551	23803	52881
1552	23812	52854
1553	23818	52818
1554	23824	52781
1555	23830	52744
1556	23835	52708
1557	23851	52693
1558	23857	52657
1559	23862	52620
1560	23868	52583
1561	23874	52548
1562	23880	52512
1563	23885	52475
1564	23891	52439
1565	23897	52403
1566	23902	52366
1567	23907	52328
1568	23914	52294
1569	23920	52258
1570	23925	52221
1571	23930	52185
1572	23936	52148
1573	23942	52113
1574	23948	52078
1575	23954	52042
1576	23959	52006
1577	24254	52597
1578	24524	53134
1579	24937	53979
1580	25220	54541
1581	25570	55246
1582	25578	55211
1583	25601	55212
1584	25608	55175
1585	25614	55137
1586	25620	55100
1587	25627	55062
1588	25634	55027
1589	25644	54998
1590	25657	54976
1591	25666	54944
1592	25672	54906
1593	25678	54868
1594	25684	54830
1595	25690	54792
1596	25696	54754
1597	25702	54717
1598	25708	54680
1599	25716	54647
1600	25724	54613
1601	25731	54579
1602	25739	54546
1603	25749	54517
1604	25758	54486
1605	25764	54448
1606	25776	54424
1607	25785	54394
1608	25797	54368
1609	25804	54332
1610	25810	54296
1611	25815	54257
1612	25825	54227
1613	25834	54198
1614	25840	54160
1615	25850	54132
1616	25856	54095
1617	25862	54058
1618	25873	54031
1619	25882	54001
1620	25890	53969
1621	25896	53933
1622	25904	53899
1623	25914	53872
1624	25923	53841
1625	25930	53807
1626	25936	53770
1627	25945	53738
1628	25961	53723
1629	25974	53702
1630	25988	53682
1631	26000	53657
1632	26007	53622
1633	26016	53592
1634	26021	53554
1635	26026	53517
1636	26032	53479
1637	26038	53443
1638	26043	53405
1639	26048	53368
1640	26054	53330
1641	26059	53293
1642	26065	53256
1643	26070	53219
1644	26081	53193
1645	26093	53170
1646	26098	53132
1647	26104	53095
1648	26109	53058
1649	26115	53022
1650	26121	52985
1651	26127	52950
1652	26132	52913
1653	26139	52879
1654	26144	52842
1655	26151	52808
1656	26167	52792
1657	26182	52775
1658	26188	52739
1659	26193	52703
1660	26199	52667
1661	26204	52629
1662	26210	52593
