iter	Passed	Remaining
206	3525	81623
207	3532	81373
208	3544	81246
209	3553	81052
210	3561	80826
211	3570	80637
212	3579	80444
213	3587	80236
214	3592	79962
215	3600	79738
216	3604	79449
217	3610	79207
218	3617	78964
219	3622	78717
220	3633	78580
221	3641	78374
222	3651	78215
223	3657	77988
224	3663	77751
225	3668	77483
226	3676	77302
227	3682	77082
228	3689	76870
229	3695	76645
230	3700	76396
231	3706	76173
232	3713	75974
233	3719	75757
234	3726	75553
235	3732	75353
236	3738	75140
237	3747	74973
238	3754	74801
239	3761	74598
240	3767	74392
241	3773	74184
242	3780	74003
243	3786	73807
244	3794	73637
245	3803	73502
246	3810	73329
247	3818	73163
248	3825	72986
249	3833	72827
250	3838	72634
251	3847	72483
252	3853	72298
253	3861	72149
254	3867	71962
255	3874	71797
256	3881	71626
257	3887	71451
258	3894	71290
259	3900	71117
260	3908	70962
261	3914	70784
262	3920	70617
263	3928	70471
264	3934	70294
265	3939	70102
266	3946	69953
267	3952	69785
268	3960	69662
269	3967	69506
270	3975	69379
271	3982	69225
272	3991	69113
273	3999	68984
274	4007	68848
275	4013	68686
276	4020	68544
277	4026	68400
278	4033	68252
279	4040	68105
280	4045	67945
281	4051	67787
282	4058	67651
283	4064	67496
284	4068	67315
285	4075	67167
286	4080	67009
287	4087	66877
288	4093	66731
289	4100	66589
290	4106	66456
291	4113	66322
292	4120	66190
293	4125	66040
294	4131	65891
295	4138	65775
296	4144	65624
297	4151	65504
298	4156	65355
299	4162	65208
300	4170	65108
301	4177	64984
302	4185	64877
303	4192	64764
304	4202	64686
305	4210	64581
306	4215	64448
307	4222	64318
308	4227	64176
309	4235	64079
310	4520	68158
311	4789	71970
312	4999	74858
313	5305	79177
314	5311	78997
315	5326	78959
316	5339	78874
317	5345	78696
318	5351	78530
319	5357	78348
320	5363	78176
321	5370	78022
322	5376	77848
323	5381	77671
324	5388	77514
325	5394	77338
326	5399	77168
327	5407	77017
328	5415	76888
329	5425	76778
330	5432	76634
331	5438	76465
332	5448	76364
333	5458	76250
334	5466	76122
335	5474	75994
336	5484	75882
337	5489	75715
338	5494	75550
339	5500	75389
340	5506	75227
341	5510	75058
342	5516	74898
343	5521	74731
344	5527	74580
345	5531	74398
346	5536	74243
347	5542	74094
348	5548	73939
349	5553	73786
350	5559	73634
351	5564	73476
352	5569	73320
353	5574	73163
354	5579	73005
355	5584	72846
356	5589	72694
357	5594	72540
358	5601	72411
359	5608	72286
360	5613	72132
361	5618	71986
362	5623	71838
363	5626	71666
364	5631	71518
365	5637	71375
366	5641	71218
367	5646	71077
368	5651	70932
369	5657	70789
370	5662	70649
371	5668	70515
372	5674	70392
373	5679	70255
374	5685	70123
375	5693	70016
376	5699	69885
377	5704	69757
378	5713	69656
379	5722	69573
380	5728	69447
381	5733	69315
382	5737	69170
383	5744	69050
384	5749	68919
385	5755	68800
386	5762	68688
387	5769	68575
388	5774	68451
389	5780	68328
390	5786	68205
391	5792	68091
392	5798	67977
393	5804	67856
394	5809	67732
395	5814	67599
396	5818	67464
397	5826	67366
398	5831	67246
399	5837	67135
400	5844	67034
401	5851	66924
402	5856	66801
403	5861	66680
404	5866	66557
405	5871	66441
406	5877	66330
407	5883	66221
408	5889	66107
409	5894	65987
410	5902	65901
411	5908	65800
412	5913	65680
413	5919	65577
414	5925	65468
415	5931	65355
416	5936	65242
417	5941	65133
418	5947	65020
419	5952	64907
420	5957	64796
421	5964	64703
422	5969	64590
423	5974	64481
424	5980	64378
425	5985	64264
426	5990	64155
427	5995	64040
428	6000	63934
429	6006	63831
430	6011	63723
431	6016	63618
432	6022	63517
433	6027	63413
434	6033	63316
435	6040	63228
436	6046	63132
437	6051	63031
438	6057	62929
439	6062	62825
440	6068	62735
441	6074	62639
442	6079	62539
443	6084	62431
444	6089	62327
445	6094	62231
446	6099	62125
447	6104	62028
448	6109	61929
449	6114	61826
450	6120	61736
451	6127	61649
452	6132	61559
453	6138	61463
454	6143	61368
455	6149	61275
456	6154	61178
457	6158	61076
458	6163	60976
459	6168	60883
460	6174	60796
461	6180	60706
462	6185	60610
463	6190	60517
464	6196	60435
465	6201	60342
466	6207	60252
467	6212	60163
468	6218	60076
469	6259	60335
470	6617	63636
471	6887	66071
472	7156	68492
473	7362	70297
474	7368	70196
475	7382	70164
476	7388	70055
477	7393	69945
478	7399	69841
479	7405	69736
480	7414	69657
481	7423	69583
482	7431	69500
483	7441	69430
484	7449	69348
485	7461	69300
486	7466	69194
487	7472	69090
488	7481	69015
489	7487	68911
490	7494	68820
491	7503	68752
492	7514	68701
493	7520	68599
494	7530	68537
495	7537	68449
496	7547	68379
497	7556	68310
498	7564	68236
499	7571	68140
500	7576	68038
501	7582	67937
502	7587	67831
503	7591	67724
504	7597	67624
505	7602	67516
506	7607	67420
507	7614	67328
508	7619	67226
509	7627	67147
510	7641	67126
511	7655	67101
512	7663	67029
513	7670	66946
514	7680	66887
515	7689	66817
516	7695	66727
517	7701	66638
518	7707	66546
519	7715	66468
520	7722	66386
521	7727	66293
522	7733	66196
523	7738	66104
524	7744	66011
525	7749	65918
526	7755	65826
527	7761	65741
528	7768	65657
529	7774	65572
530	7781	65492
531	7792	65443
532	7798	65356
533	7804	65268
534	7809	65178
535	7814	65085
536	7819	64988
537	7826	64907
538	7831	64819
539	7837	64728
540	7842	64642
541	7851	64576
542	7862	64533
543	7867	64444
544	7874	64365
545	7879	64277
546	7885	64197
547	7897	64157
548	7903	64076
549	7908	63990
550	7914	63905
551	7920	63826
552	7926	63741
553	7932	63660
554	7939	63590
555	7945	63502
556	7951	63425
557	7957	63344
558	7962	63260
559	7969	63183
560	7974	63095
561	7979	63010
562	7984	62926
563	7989	62842
564	7995	62759
565	8000	62672
566	8005	62591
567	8011	62508
568	8016	62426
569	8021	62345
570	8027	62262
571	8032	62181
572	8037	62099
573	8042	62017
574	8048	61938
575	8053	61858
576	8060	61785
577	8067	61718
578	8072	61637
579	8077	61556
580	8083	61478
581	8087	61396
582	8093	61317
583	8098	61237
584	8103	61158
585	8109	61080
586	8115	61011
587	8120	60934
588	8127	60863
589	8132	60787
590	8146	60771
591	8156	60729
592	8161	60654
593	8172	60617
594	8177	60541
595	8183	60466
596	8188	60392
597	8193	60317
598	8199	60240
599	8204	60166
600	8210	60096
601	8215	60021
602	8221	59951
603	8227	59878
604	8234	59819
605	8240	59752
606	8247	59686
607	8253	59617
608	8258	59543
609	8263	59470
610	8268	59394
611	8273	59321
612	8278	59246
613	8284	59178
614	8290	59114
615	8296	59043
616	8302	58975
617	8309	58917
618	8315	58852
619	8322	58793
620	8328	58726
621	8333	58658
622	8340	58599
623	8346	58533
624	8353	58473
625	8359	58411
626	8678	60528
627	8953	62332
628	9225	64111
629	9553	66268
630	9559	66189
631	9575	66176
632	9580	66097
633	9586	66019
634	9592	65938
635	9598	65863
636	9604	65782
637	9612	65718
638	9618	65642
639	9623	65563
640	9629	65486
641	9635	65408
642	9641	65330
643	9650	65277
644	9655	65196
645	9666	65149
646	9673	65084
647	9684	65041
648	9690	64965
649	9696	64890
650	9703	64826
651	9709	64751
652	9715	64678
653	9722	64610
654	9730	64550
655	9740	64499
656	9746	64426
657	9752	64353
658	9757	64278
659	9763	64204
660	9772	64151
661	9780	64090
662	9787	64024
663	9799	63991
664	9814	63979
665	9829	63965
666	9836	63898
667	9844	63840
668	9855	63805
669	9862	63735
670	9867	63663
671	9873	63592
672	9879	63519
673	9885	63449
674	9891	63378
675	9897	63310
676	9903	63236
677	9908	63165
678	9915	63098
679	9920	63023
680	9926	62952
681	9931	62881
682	9937	62811
683	9943	62741
684	9948	62669
685	9953	62596
686	9959	62526
687	9964	62454
688	9969	62379
689	9975	62309
690	9980	62237
691	9985	62165
692	9991	62099
693	9998	62035
694	10004	61968
695	10009	61898
696	10014	61826
697	10020	61757
698	10025	61689
699	10031	61620
700	10036	61553
701	10042	61482
702	10047	61412
703	10052	61343
704	10057	61273
705	10063	61206
706	10068	61138
707	10073	61067
708	10079	61000
709	10084	60933
710	10089	60864
711	10095	60801
712	10101	60735
713	10106	60669
714	10111	60600
715	10117	60533
716	10122	60465
717	10127	60398
718	10132	60332
719	10138	60267
720	10144	60205
721	10149	60140
722	10155	60076
723	10160	60010
724	10166	59947
725	10173	59890
726	10178	59827
727	10184	59765
728	10190	59701
729	10195	59636
730	10202	59580
731	10208	59521
732	10213	59456
733	10218	59389
734	10224	59331
735	10230	59270
736	10235	59205
737	10240	59141
738	10246	59078
739	10251	59014
740	10257	58953
741	10262	58890
742	10267	58829
743	10273	58769
744	10279	58709
745	10284	58647
746	10290	58587
747	10295	58525
748	10300	58462
749	10306	58401
750	10311	58341
751	10317	58281
752	10322	58222
753	10328	58161
754	10333	58103
755	10339	58042
756	10345	57984
757	10351	57928
758	10356	57867
759	10361	57808
760	10367	57747
761	10372	57686
762	10378	57630
763	10383	57571
764	10388	57510
765	10394	57453
766	10399	57392
767	10404	57333
768	10409	57273
769	10415	57216
770	10420	57159
771	10426	57100
772	10431	57044
773	10436	56984
774	10442	56929
775	10448	56872
776	10453	56815
777	10458	56755
778	10463	56697
779	10469	56643
780	10474	56585
781	10479	56527
782	10485	56469
783	10490	56413
784	10496	56357
785	10500	56299
786	10506	56244
787	10511	56187
788	10517	56130
789	10522	56076
790	10527	56019
791	10532	55962
792	10538	55911
793	10598	56141
794	10829	57279
795	11098	58616
796	11374	59985
797	11513	60626
798	11527	60612
799	11534	60556
800	11540	60497
801	11546	60438
802	11552	60381
803	11559	60328
804	11566	60272
805	11575	60230
806	11582	60181
807	11589	60125
808	11597	60080
809	11605	60033
810	11611	59976
811	11617	59919
812	11623	59861
813	11631	59816
814	11640	59772
815	11648	59726
816	11659	59697
817	11674	59687
818	11686	59660
819	11697	59626
820	11708	59599
821	11719	59564
822	11725	59511
823	11734	59471
824	11740	59412
825	11748	59366
826	11755	59315
827	11761	59264
828	11769	59218
829	11777	59170
830	11786	59132
831	11798	59105
832	11813	59095
833	11820	59044
834	11827	58994
835	11832	58937
836	11840	58889
837	11851	58862
838	11858	58812
839	11865	58764
840	11871	58708
841	11879	58663
842	11886	58616
843	11895	58573
844	11901	58521
845	11907	58467
846	11913	58415
847	11919	58360
848	11926	58313
849	11935	58273
850	11941	58219
851	11950	58179
852	11957	58134
853	11964	58086
854	11969	58029
855	11975	57974
856	11984	57937
857	11990	57882
858	11995	57825
859	12000	57771
860	12007	57722
861	12012	57667
862	12017	57610
863	12024	57559
864	12029	57506
865	12036	57456
866	12041	57404
867	12049	57360
868	12057	57319
869	12066	57282
870	12074	57238
871	12083	57200
872	12091	57160
873	12098	57114
874	12108	57083
875	12114	57030
876	12121	56984
877	12126	56933
878	12134	56889
879	12142	56848
880	12147	56794
881	12154	56749
882	12160	56697
883	12167	56653
884	12174	56607
885	12187	56590
886	12192	56537
887	12199	56492
888	12204	56438
889	12211	56394
890	12218	56349
891	12224	56297
892	12229	56246
893	12237	56204
894	12245	56163
895	12250	56113
896	12256	56061
897	12261	56009
898	12266	55958
899	12272	55906
900	12277	55853
901	12282	55803
902	12288	55752
903	12293	55701
904	12298	55647
905	12306	55611
906	12316	55579
907	12322	55532
908	12327	55481
909	12336	55446
910	12342	55396
911	12347	55347
912	12352	55296
913	12358	55249
914	12364	55202
915	12370	55152
916	12377	55111
917	12385	55074
918	12391	55026
919	12398	54984
920	12404	54938
921	12412	54898
922	12418	54853
923	12424	54808
924	12430	54760
925	12436	54714
926	12443	54674
927	12448	54624
928	12455	54582
929	12463	54543
930	12468	54493
931	12475	54455
932	12482	54410
933	12489	54369
934	12495	54325
935	12501	54279
936	12509	54243
937	12748	55209
938	12999	56222
939	13262	57280
940	13543	58419
941	13852	59675
942	13873	59688
943	13880	59640
944	13887	59589
945	13894	59542
946	13900	59492
947	13914	59472
948	13927	59451
949	13934	59403
950	13941	59357
951	13947	59305
952	13955	59262
953	13961	59211
954	13969	59168
955	13974	59115
956	13980	59064
957	13987	59015
958	13996	58979
959	14006	58945
960	14014	58901
961	14020	58851
962	14027	58803
963	14034	58758
964	14045	58730
965	14055	58696
966	14062	58651
967	14072	58616
968	14080	58572
969	14087	58528
970	14093	58478
971	14100	58431
972	14107	58386
973	14114	58343
974	14123	58303
975	14131	58264
976	14137	58215
977	14143	58164
978	14149	58115
979	14156	58072
980	14163	58027
981	14175	58002
982	14192	57995
983	14199	57952
984	14206	57907
985	14213	57863
986	14219	57815
987	14230	57786
988	14236	57735
989	14242	57689
990	14249	57643
991	14255	57596
992	14260	57546
993	14266	57497
994	14273	57452
995	14279	57403
996	14284	57354
997	14290	57303
998	14295	57254
999	14301	57206
1000	14307	57160
1001	14314	57114
1002	14320	57068
1003	14327	57023
1004	14333	56978
1005	14339	56931
1006	14345	56883
1007	14350	56834
1008	14356	56787
1009	14362	56739
1010	14368	56693
1011	14374	56645
1012	14380	56598
1013	14387	56555
1014	14393	56511
1015	14399	56465
1016	14405	56416
1017	14410	56367
1018	14415	56317
1019	14421	56270
1020	14426	56221
1021	14431	56172
1022	14436	56124
1023	14441	56075
1024	14448	56031
1025	14453	55983
1026	14459	55937
1027	14465	55890
1028	14471	55844
1029	14476	55796
1030	14482	55752
1031	14488	55705
1032	14492	55656
1033	14500	55617
1034	14505	55569
1035	14510	55522
1036	14516	55475
1037	14521	55428
1038	14526	55381
1039	14532	55334
1040	14537	55287
1041	14543	55241
1042	14548	55195
1043	14554	55152
1044	14560	55107
1045	14566	55061
1046	14571	55014
1047	14575	54965
1048	14581	54919
1049	14586	54873
1050	14591	54827
1051	14596	54780
1052	14602	54735
1053	14608	54691
1054	14614	54647
1055	14619	54600
1056	14624	54555
1057	14630	54511
1058	14635	54465
1059	14641	54420
1060	14647	54380
1061	14652	54333
1062	14658	54289
1063	14663	54244
1064	14669	54199
1065	14674	54155
1066	14679	54109
1067	14685	54065
1068	14690	54021
1069	14696	53978
1070	14702	53934
1071	14707	53890
1072	14712	53843
1073	14717	53800
1074	14724	53762
1075	14730	53721
1076	14736	53677
1077	14741	53631
1078	14746	53589
1079	14751	53542
1080	14756	53498
1081	14761	53454
1082	14767	53411
1083	14772	53367
1084	14778	53325
1085	14783	53281
1086	14789	53239
1087	14794	53195
1088	14799	53152
1089	14805	53109
1090	14811	53069
1091	14816	53026
1092	14823	52986
1093	14828	52943
1094	14833	52899
1095	14839	52859
1096	14844	52816
1097	14850	52773
1098	14856	52733
1099	15157	53739
1100	15427	54632
1101	15698	55528
1102	16037	56662
1103	16043	56616
1104	16048	56567
1105	16053	56522
1106	16067	56506
1107	16074	56463
1108	16081	56424
1109	16092	56394
1110	16099	56354
1111	16107	56317
1112	16113	56275
1113	16124	56246
1114	16133	56213
1115	16139	56168
1116	16145	56124
1117	16151	56080
1118	16156	56034
1119	16162	55990
1120	16170	55956
1121	16180	55923
1122	16186	55882
1123	16193	55840
1124	16200	55800
1125	16207	55762
1126	16213	55719
1127	16219	55673
1128	16225	55632
1129	16231	55587
1130	16237	55544
1131	16242	55499
1132	16249	55460
1133	16255	55419
1134	16262	55377
1135	16268	55334
1136	16273	55290
1137	16281	55253
1138	16296	55241
1139	16312	55231
1140	16317	55189
1141	16324	55149
1142	16333	55115
1143	16346	55097
1144	16351	55053
1145	16357	55011
1146	16363	54967
1147	16369	54927
1148	16375	54883
1149	16381	54841
1150	16387	54799
1151	16392	54755
1152	16400	54721
1153	16405	54675
1154	16411	54633
1155	16416	54590
1156	16422	54547
1157	16428	54504
1158	16434	54464
1159	16441	54425
1160	16446	54383
1161	16452	54342
1162	16458	54301
1163	16464	54260
1164	16471	54222
1165	16478	54182
1166	16482	54138
1167	16489	54099
1168	16495	54059
1169	16501	54018
1170	16508	53979
1171	16513	53936
1172	16518	53893
1173	16524	53851
1174	16529	53809
1175	16535	53767
1176	16540	53726
1177	16545	53682
1178	16551	53640
1179	16556	53597
1180	16561	53554
1181	16566	53513
1182	16572	53471
1183	16577	53429
1184	16583	53387
1185	16588	53346
1186	16594	53306
1187	16599	53265
1188	16604	53221
1189	16609	53179
1190	16614	53135
1191	16620	53096
1192	16626	53058
1193	16632	53018
1194	16638	52978
1195	16644	52940
1196	16651	52904
1197	16657	52865
1198	16664	52827
1199	16670	52788
1200	16675	52749
1201	16681	52710
1202	16687	52671
1203	16694	52634
1204	16700	52596
1205	16707	52560
1206	16714	52524
1207	16720	52485
1208	16726	52447
1209	16733	52413
1210	16740	52379
1211	16747	52343
1212	16753	52306
1213	16761	52274
1214	16770	52242
1215	16776	52205
1216	16784	52173
1217	16791	52138
1218	16799	52106
1219	16807	52074
1220	16813	52037
1221	16819	52001
1222	16827	51968
1223	16834	51932
1224	16840	51897
1225	16849	51868
1226	16855	51831
1227	16863	51798
1228	16868	51759
1229	16876	51728
1230	16883	51692
1231	16888	51653
1232	16896	51619
1233	16901	51581
1234	16907	51545
1235	16915	51511
1236	16920	51474
1237	16928	51441
1238	16934	51404
1239	16940	51367
1240	16946	51332
1241	16952	51294
1242	16959	51261
1243	16965	51223
1244	16971	51188
1245	16978	51153
1246	16984	51115
1247	16991	51083
1248	16997	51047
1249	17003	51009
1250	17009	50974
1251	17015	50936
1252	17020	50899
1253	17027	50864
1254	17032	50825
1255	17039	50793
1256	17045	50757
1257	17200	51162
1258	17475	51925
1259	17754	52699
1260	18051	53523
1261	18057	53486
1262	18074	53480
1263	18084	53451
1264	18090	53412
1265	18096	53374
1266	18102	53335
1267	18108	53296
1268	18116	53265
1269	18129	53246
1270	18138	53217
1271	18144	53177
1272	18152	53146
1273	18158	53106
1274	18165	53072
1275	18172	53037
1276	18178	52998
1277	18185	52962
1278	18191	52923
1279	18199	52892
1280	18206	52856
1281	18215	52827
1282	18222	52792
1283	18232	52766
1284	18239	52732
1285	18248	52701
1286	18257	52673
1287	18265	52640
1288	18271	52604
1289	18278	52568
1290	18290	52546
1291	18299	52519
1292	18307	52486
1293	18314	52453
1294	18320	52414
1295	18325	52375
1296	18333	52344
1297	18346	52324
1298	18353	52291
1299	18359	52254
1300	18365	52217
1301	18371	52178
1302	18376	52140
1303	18382	52102
1304	18387	52062
1305	18392	52023
1306	18398	51985
1307	18403	51945
1308	18408	51907
1309	18413	51868
1310	18419	51829
1311	18424	51791
1312	18430	51753
1313	18435	51714
1314	18440	51675
1315	18447	51641
1316	18453	51604
1317	18458	51566
1318	18463	51527
1319	18469	51490
1320	18474	51452
1321	18479	51414
1322	18485	51376
1323	18490	51338
1324	18496	51301
1325	18502	51265
1326	18507	51228
1327	18513	51190
1328	18518	51153
1329	18524	51116
1330	18530	51079
1331	18535	51041
1332	18541	51005
1333	18546	50968
1334	18552	50931
1335	18557	50893
1336	18562	50856
1337	18570	50825
1338	18575	50788
1339	18581	50751
1340	18586	50713
1341	18591	50677
1342	18597	50640
1343	18602	50604
1344	18609	50569
1345	18616	50537
1346	18622	50502
1347	18627	50465
1348	18632	50428
1349	18638	50391
1350	18643	50354
1351	18648	50318
1352	18654	50282
1353	18659	50244
1354	18664	50208
1355	18669	50171
1356	18675	50135
1357	18680	50099
1358	18685	50062
1359	18691	50026
1360	18696	49989
1361	18703	49957
1362	18708	49921
1363	18713	49885
1364	18719	49850
1365	18725	49815
1366	18730	49779
1367	18736	49746
1368	18743	49713
1369	18749	49679
1370	18754	49642
1371	18760	49607
1372	18769	49581
1373	18774	49545
1374	18780	49511
1375	18785	49475
1376	18790	49439
1377	18796	49405
1378	18801	49369
1379	18807	49334
1380	18812	49299
1381	18817	49263
1382	18823	49229
1383	18829	49195
1384	18834	49159
1385	18839	49124
1386	18844	49088
1387	18850	49053
1388	18855	49019
1389	18860	48984
1390	18866	48949
1391	18871	48914
1392	18876	48879
1393	18882	48845
1394	18887	48810
1395	18893	48777
1396	18898	48742
1397	18904	48707
1398	18909	48673
1399	18915	48639
1400	18920	48603
1401	18926	48570
1402	18931	48536
1403	18937	48502
1404	18942	48468
1405	18947	48434
1406	18953	48401
1407	18959	48367
1408	18964	48332
1409	18969	48299
1410	18975	48264
1411	18980	48230
1412	18985	48195
1413	18990	48161
1414	18996	48127
1415	19001	48093
1416	19006	48059
1417	19011	48025
1418	19016	47991
1419	19022	47957
1420	19027	47924
1421	19032	47889
1422	19038	47856
1423	19043	47823
1424	19303	48429
1425	19578	49070
1426	19853	49710
1427	20258	50674
1428	20420	51031
1429	20427	50996
1430	20443	50987
1431	20449	50951
1432	20455	50918
1433	20462	50884
1434	20470	50854
1435	20478	50826
1436	20488	50800
1437	20498	50776
1438	20505	50742
1439	20512	50710
1440	20520	50682
1441	20527	50649
1442	20533	50616
1443	20540	50582
1444	20547	50551
1445	20564	50544
1446	20575	50521
1447	20583	50491
1448	20589	50457
1449	20600	50434
1450	20611	50414
1451	20618	50382
1452	20624	50348
1453	20633	50320
1454	20643	50295
1455	20662	50294
1456	20675	50276
1457	20684	50249
1458	20701	50241
1459	20718	50234
1460	20724	50201
1461	20732	50173
1462	20744	50151
1463	20758	50137
1464	20765	50106
1465	20771	50072
1466	20778	50040
1467	20783	50005
1468	20790	49972
1469	20798	49944
1470	20803	49909
1471	20811	49878
1472	20818	49847
1473	20825	49817
1474	20831	49784
1475	20837	49750
1476	20845	49721
1477	20851	49689
1478	20860	49661
1479	20868	49633
1480	20877	49605
1481	20883	49573
1482	20889	49541
1483	20895	49507
1484	20902	49476
1485	20908	49444
1486	20915	49411
1487	20921	49380
1488	20929	49350
1489	20935	49318
1490	20943	49289
1491	20949	49255
1492	20956	49226
1493	20963	49196
1494	20972	49169
1495	20978	49135
1496	20983	49102
1497	20991	49072
1498	20996	49039
1499	21003	49008
1500	21009	48975
1501	21014	48940
1502	21023	48914
1503	21029	48882
1504	21037	48855
1505	21043	48822
1506	21048	48788
1507	21056	48758
1508	21062	48726
1509	21069	48696
1510	21074	48662
1511	21080	48629
1512	21086	48598
1513	21092	48565
1514	21099	48535
1515	21106	48504
1516	21112	48472
1517	21120	48445
1518	21125	48413
1519	21131	48380
1520	21137	48349
1521	21143	48317
1522	21151	48288
1523	21156	48255
1524	21163	48223
1525	21172	48198
1526	21177	48165
1527	21182	48132
1528	21188	48100
1529	21194	48067
1530	21199	48034
1531	21205	48001
1532	21210	47968
1533	21215	47936
1534	21221	47904
1535	21227	47871
1536	21232	47838
1537	21237	47805
1538	21243	47773
1539	21249	47743
1540	21255	47710
1541	21260	47678
1542	21266	47645
1543	21272	47614
1544	21278	47583
1545	21284	47551
1546	21289	47519
1547	21295	47488
1548	21300	47456
1549	21306	47423
1550	21311	47391
1551	21316	47358
1552	21322	47326
1553	21327	47293
1554	21332	47261
1555	21338	47229
1556	21344	47198
1557	21350	47169
1558	21355	47136
1559	21361	47104
1560	21366	47072
1561	21372	47040
1562	21376	47007
1563	21382	46976
1564	21388	46945
1565	21395	46917
1566	21400	46884
1567	21406	46852
1568	21411	46821
1569	21492	46955
1570	21768	47512
1571	22041	48064
1572	22367	48729
1573	22373	48698
1574	22388	48686
1575	22399	48664
1576	22409	48641
1577	22416	48612
1578	22425	48586
1579	22434	48560
1580	22444	48536
1581	22455	48516
1582	22462	48486
1583	22468	48455
1584	22476	48426
1585	22481	48393
1586	22489	48365
1587	22495	48333
1588	22504	48309
1589	22512	48280
1590	22523	48259
1591	22534	48239
1592	22544	48216
1593	22551	48186
1594	22557	48156
1595	22564	48126
1596	22577	48109
1597	22584	48080
1598	22591	48050
1599	22597	48019
1600	22605	47992
1601	22613	47965
1602	22629	47955
1603	22645	47945
1604	22659	47930
1605	22673	47916
1606	22681	47889
1607	22688	47859
1608	22703	47847
1609	22712	47823
1610	22719	47793
1611	22724	47761
1612	22730	47729
1613	22738	47701
1614	22746	47676
1615	22753	47646
1616	22758	47614
1617	22764	47583
1618	22769	47550
1619	22775	47518
1620	22780	47486
1621	22786	47454
1622	22791	47422
1623	22796	47390
1624	22802	47358
1625	22807	47326
1626	22813	47294
1627	22818	47262
1628	22823	47230
1629	22829	47200
1630	22835	47168
1631	22840	47136
1632	22847	47108
1633	22852	47076
1634	22857	47044
1635	22864	47015
1636	22870	46984
1637	22878	46957
1638	22884	46927
1639	22889	46895
1640	22897	46868
1641	22903	46838
1642	22909	46809
1643	22916	46780
1644	22921	46748
1645	22927	46718
1646	22933	46687
1647	22938	46657
1648	22945	46628
1649	22950	46597
1650	22956	46566
1651	22963	46537
1652	22970	46511
1653	22978	46484
1654	22985	46456
1655	22992	46428
1656	22997	46397
1657	23002	46366
1658	23010	46339
1659	23015	46308
1660	23023	46282
1661	23028	46251
1662	23034	46221
