iter	MAPE	RMSE	R2	MAE
1365	0.1761555111	293706.0614	0.9737430045	142609.9288
1366	0.1761230496	293653.6362	0.9737523772	142583.1304
1367	0.1761022019	293562.1532	0.9737687287	142561.8922
1368	0.1760854587	293493.2463	0.9737810416	142531.8659
1369	0.1760890968	293380.1219	0.9738012494	142507.3277
1370	0.1759939582	293332.6051	0.9738097352	142480.8699
1371	0.1759921729	293297.4192	0.973816018	142478.0264
1372	0.1759251107	293252.551	0.9738240286	142448.573
1373	0.175923731	293219.2901	0.973829966	142445.2116
1374	0.1759274846	293157.492	0.9738409959	142429.26
1375	0.1758839972	293059.9925	0.9738583932	142365.5395
1376	0.1758826926	293027.2838	0.9738642282	142362.2616
1377	0.1758814351	292995.1544	0.9738699593	142359.0372
1378	0.1758775441	292940.2706	0.9738797477	142330.3995
1379	0.1758184792	292890.8154	0.9738885664	142296.8626
1380	0.1757056111	292852.3693	0.9738954209	142265.745
1381	0.1757174837	292814.0262	0.9739022562	142254.228
1382	0.1757075565	292723.4239	0.973918404	142221.3091
1383	0.1756538976	292631.2724	0.9739348228	142169.4559
1384	0.1756397379	292577.6617	0.9739443723	142154.4889
1385	0.1756362211	292525.8347	0.9739536025	142126.9733
1386	0.1756244923	292464.6811	0.9739644915	142105.1686
1387	0.1756226208	292398.7049	0.9739762367	142092.5528
1388	0.1755838907	292348.1588	0.9739852332	142050.5559
1389	0.1754838818	292308.5756	0.9739922774	142031.9943
1390	0.1754832239	292277.3003	0.9739978425	142028.7896
1391	0.1754831228	292215.3224	0.9740088689	142018.0881
1392	0.1754840817	292169.2205	0.9740170693	141991.5199
1393	0.1754708488	292095.1111	0.9740302489	141966.7761
1394	0.1754144501	292001.4147	0.9740469071	141928.4765
1395	0.1752936932	291971.7938	0.9740521722	141882.5321
1396	0.175198097	291923.7172	0.9740607168	141853.2802
1397	0.1751602341	291857.102	0.9740725538	141825.5927
1398	0.1750837988	291809.6302	0.9740809875	141797.1406
1399	0.175072036	291755.2635	0.9740906445	141757.1961
1400	0.1750638222	291691.3353	0.9741019976	141742.7767
1401	0.1750634325	291631.8771	0.9741125545	141732.3605
1402	0.1750761742	291592.3912	0.9741195642	141715.8061
1403	0.175043013	291543.8155	0.9741281862	141696.2001
1404	0.1750416142	291513.1526	0.974133628	141693.1688
1405	0.1749103039	291476.8877	0.9741400633	141645.9101
1406	0.1749095473	291322.3578	0.9741674759	141621.6874
1407	0.1748922587	291228.3338	0.9741841481	141592.7276
1408	0.1748256827	291176.9562	0.974193256	141567.0283
1409	0.1748149174	291127.8325	0.9742019628	141557.5476
1410	0.1748143049	291097.6954	0.9742073037	141554.4741
1411	0.1748074839	291054.674	0.9742149269	141528.0259
1412	0.17480426	291038.7555	0.9742177474	141525.1989
1413	0.1748009692	290952.1567	0.9742330881	141510.2718
1414	0.1746917275	290920.2953	0.9742387312	141457.0578
1415	0.1746793586	290875.502	0.9742466635	141443.7232
1416	0.1746659529	290800.2639	0.9742599846	141422.2154
1417	0.1746363651	290722.4651	0.9742737553	141365.0532
1418	0.1746247886	290659.932	0.9742848214	141341.6973
1419	0.1746320435	290607.2516	0.974294142	141324.225
1420	0.1746308846	290577.5835	0.9742993903	141321.2268
1421	0.1744944821	290551.0602	0.9743040819	141297.4333
1422	0.1744410735	290402.8105	0.9743302972	141273.3114
1423	0.1744425659	290361.0397	0.9743376812	141248.9714
1424	0.1744312636	290318.3438	0.9743452276	141236.6671
1425	0.1744258115	290227.3669	0.9743613039	141215.2174
1426	0.1743304843	290187.0795	0.9743684214	141196.1747
1427	0.1742984016	290158.8284	0.9743734119	141179.8597
1428	0.1741811911	290114.2459	0.9743812863	141115.5874
1429	0.1741542515	290027.4793	0.9743966079	141056.5544
1430	0.174130428	289967.9024	0.9744071257	141028.0213
1431	0.1741164788	289910.6599	0.9744172292	141002.8643
1432	0.1740947661	289863.2388	0.9744255978	140991.6281
1433	0.1740170911	289814.7444	0.9744341543	140964.3464
1434	0.1740165331	289753.3441	0.9744449859	140953.1209
1435	0.1739302466	289696.1842	0.9744550675	140896.1407
1436	0.1739304329	289667.2165	0.9744601759	140893.1838
1437	0.1739149634	289577.7056	0.9744759577	140865.3993
1438	0.17388312	289510.1707	0.9744878617	140848.2089
1439	0.1738844276	289453.5723	0.9744978358	140838.4192
1440	0.1738435617	289395.6518	0.9745080409	140789.2225
1441	0.1738414264	289315.1217	0.9745222262	140774.9032
1442	0.1737485962	289274.7413	0.9745293377	140747.4423
1443	0.1737416529	289167.186	0.9745482747	140722.0675
1444	0.1736713111	289121.4103	0.9745563321	140696.7704
1445	0.1736390304	289067.9972	0.9745657323	140667.6868
1446	0.1735449939	289012.9429	0.9745754196	140628.8034
1447	0.1734392909	288974.566	0.9745821712	140567.0238
1448	0.1733709851	288921.5909	0.9745914896	140505.9106
1449	0.1732955442	288853.1958	0.9746035178	140436.2227
1450	0.1732886069	288832.6836	0.9746071246	140430.2607
1451	0.1732784399	288745.3622	0.9746224761	140415.913
1452	0.1732120992	288717.8947	0.9746273041	140402.5818
1453	0.1731995534	288668.5724	0.9746359723	140389.1563
1454	0.1731929818	288616.8496	0.9746450608	140363.7003
1455	0.173185703	288568.1921	0.9746536091	140346.3772
1456	0.1731745062	288486.9879	0.9746678723	140327.0376
1457	0.1730675641	288460.6927	0.9746724901	140286.0948
1458	0.1729511199	288437.5844	0.9746765478	140266.6866
1459	0.1728981516	288367.4612	0.9746888593	140242.0203
1460	0.1728348686	288332.142	0.9746950591	140205.7028
1461	0.1728370517	288278.8329	0.9747044154	140196.2832
1462	0.1728261027	288123.6777	0.9747316369	140176.0665
1463	0.1727577837	288059.3708	0.974742915	140110.4167
1464	0.1727537141	288013.6263	0.9747509361	140101.8205
1465	0.1727256597	287969.0815	0.9747587457	140053.2771
1466	0.1727215725	287907.9616	0.9747694592	140033.5821
1467	0.1726977661	287865.8435	0.9747768406	139988.2432
1468	0.1726377007	287799.4813	0.9747884687	139955.5968
1469	0.1725576323	287755.0521	0.9747962522	139931.3182
1470	0.1724936847	287712.1579	0.9748037657	139907.8025
1471	0.172477994	287654.8449	0.974813803	139888.9661
1472	0.1724291316	287615.0173	0.9748207769	139875.2316
1473	0.1723754038	287504.973	0.9748400408	139819.8085
1474	0.1723688522	287456.6423	0.9748484991	139795.7081
1475	0.1723346874	287392.9904	0.9748596365	139764.1954
1476	0.1723249666	287310.4499	0.9748740752	139750.4986
1477	0.1723338632	287288.0222	0.9748779978	139742.1859
1478	0.1722762526	287253.8477	0.9748839742	139709.5688
1479	0.1722668519	287215.4745	0.9748906841	139689.8757
1480	0.1722657367	287144.2223	0.9749031408	139679.5229
1481	0.1722570681	287076.2902	0.9749150141	139648.3544
1482	0.1722082224	287014.6828	0.9749257796	139632.2558
1483	0.1722070768	286946.2357	0.9749377375	139622.4112
1484	0.1721287512	286882.3369	0.9749488983	139602.076
1485	0.1721375086	286825.6139	0.9749588036	139591.0943
1486	0.1721284679	286746.4821	0.9749726189	139554.9578
1487	0.1720657388	286676.8453	0.9749847733	139520.9157
1488	0.1720445373	286571.3569	0.9750031796	139489.8353
1489	0.1720077232	286504.4086	0.9750148576	139445.6661
1490	0.1719857181	286429.0648	0.9750279969	139401.8646
1491	0.1719240616	286380.4565	0.9750364719	139381.6903
1492	0.17184277	286340.5172	0.9750434344	139341.0951
1493	0.1718086231	286278.0834	0.9750543162	139310.7226
1494	0.1716749366	286243.8014	0.9750602904	139251.5947
1495	0.1716465824	286198.0046	0.9750682701	139229.6554
1496	0.1716470071	286106.3026	0.9750842445	139220.2287
1497	0.1716495075	286055.372	0.9750931144	139211.4473
1498	0.1716143367	285977.1388	0.9751067361	139156.0167
1499	0.1715788996	285939.3702	0.9751133109	139117.833
1500	0.1715496829	285854.2996	0.9751281169	139100.5827
1501	0.1715436019	285783.4597	0.9751404428	139074.2568
1502	0.1715085173	285717.3344	0.9751519456	139044.7742
1503	0.1714555659	285660.4413	0.9751618402	138998.7432
1504	0.1714445656	285614.4692	0.9751698342	138985.2801
1505	0.1713709887	285586.863	0.9751746339	138947.957
1506	0.1713244999	285549.2469	0.9751811732	138935.4124
1507	0.1712529983	285488.8073	0.9751916784	138916.7437
1508	0.1712540325	285460.1702	0.9751966552	138913.408
1509	0.1712544831	285432.0152	0.9752015476	138910.3965
1510	0.1711876396	285400.5327	0.9752070178	138869.6836
1511	0.1711658006	285324.7492	0.9752201828	138854.1973
1512	0.1711660821	285297.0903	0.9752249868	138851.3141
1513	0.1711546963	285230.9122	0.9752364792	138831.0638
1514	0.1710912602	285184.3381	0.9752445655	138804.1777
1515	0.17109184	285157.2426	0.9752492694	138801.3412
1516	0.1710966093	285105.0062	0.9752583365	138788.2081
1517	0.171094769	285085.9727	0.9752616398	138779.2305
1518	0.171084476	285038.5564	0.9752698682	138768.9853
1519	0.1710846437	284982.7254	0.9752795552	138758.8735
1520	0.1710826421	284969.0181	0.9752819332	138756.6165
1521	0.1710882751	284925.8729	0.9752894174	138746.3083
1522	0.1710931345	284875.8067	0.9752981007	138734.0714
1523	0.1710940384	284849.5213	0.975302659	138731.0384
1524	0.1710345462	284799.4473	0.9753113414	138722.0635
1525	0.1710014354	284757.9915	0.9753185283	138708.1177
1526	0.1709694058	284719.5665	0.9753251888	138682.1556
1527	0.1709549464	284670.5501	0.975333684	138657.9709
1528	0.170940471	284596.5353	0.9753465089	138636.1774
1529	0.1708970753	284542.389	0.9753558889	138623.1761
1530	0.1708907708	284462.4524	0.9753697335	138593.5198
1531	0.170821029	284405.0106	0.9753796798	138575.4258
1532	0.1707558221	284379.8185	0.9753840412	138558.7648
1533	0.1707028958	284333.0491	0.9753921373	138520.4451
1534	0.1706936836	284263.9504	0.9754040963	138476.5438
1535	0.1706419557	284221.1477	0.9754115027	138425.8604
1536	0.1706363941	284143.9187	0.9754248633	138410.3233
1537	0.1706044221	284104.8633	0.9754316186	138391.6208
1538	0.1706023989	284054.5844	0.9754403136	138364.3614
1539	0.1705462872	284001.7132	0.9754494554	138318.9267
1540	0.1705437369	283924.1052	0.9754628712	138302.294
1541	0.170494484	283827.3406	0.9754795935	138257.129
1542	0.17048314	283751.3287	0.9754927253	138237.602
1543	0.170390081	283703.3169	0.9755010181	138200.8854
1544	0.1703051184	283675.7013	0.9755057873	138180.3208
1545	0.1702668745	283595.8896	0.9755195682	138145.1423
1546	0.170209223	283541.0807	0.9755290296	138089.9336
1547	0.1701950267	283494.3414	0.9755370966	138050.73
1548	0.1701957172	283441.3728	0.9755462372	138040.9982
1549	0.170171089	283377.8143	0.9755572029	138025.309
1550	0.1701720274	283352.3813	0.9755615901	138022.7011
1551	0.1701619613	283308.3496	0.9755691848	138009.4431
1552	0.1701493967	283263.0206	0.975577002	137986.7314
1553	0.1701441049	283227.7018	0.975583092	137979.149
1554	0.1701352607	283155.0918	0.9755956097	137945.2179
1555	0.1701295172	283092.0892	0.9756064686	137917.4446
1556	0.1701229981	283030.9482	0.9756170042	137887.7263
1557	0.1700348726	282985.6694	0.9756248051	137853.0306
1558	0.1699426759	282966.8132	0.9756280534	137838.0992
1559	0.1699331689	282922.8392	0.9756356278	137826.6952
1560	0.1699447522	282871.2047	0.9756445201	137816.2333
1561	0.1699313959	282825.4251	0.9756524028	137798.9084
1562	0.1699404249	282808.6566	0.9756552899	137792.8178
1563	0.1698564912	282770.877	0.9756617937	137745.1368
1564	0.1698569566	282720.2308	0.9756705112	137736.3979
1565	0.1698494804	282685.2048	0.9756765392	137718.8852
1566	0.1698447265	282642.8383	0.9756838294	137711.3965
1567	0.1698452694	282618.3004	0.9756880513	137708.801
1568	0.1698339581	282584.59	0.9756938507	137690.273
1569	0.1698162035	282543.9119	0.975700848	137666.2456
1570	0.1698167968	282519.7847	0.9757049977	137663.6056
1571	0.1697990387	282480.3583	0.9757117781	137645.1141
1572	0.16978396	282391.1843	0.9757271104	137625.7203
1573	0.1697848813	282367.4059	0.975731198	137623.0914
1574	0.1697309366	282319.3638	0.9757394555	137614.8868
1575	0.169667912	282291.7473	0.9757442016	137600.7381
1576	0.1696138963	282245.8152	0.9757520944	137555.3035
1577	0.169597125	282171.172	0.9757649179	137533.7698
1578	0.1695884187	282129.6485	0.9757720501	137522.1103
1579	0.1694876041	282085.3741	0.9757796537	137471.2952
1580	0.1694322428	282050.9817	0.9757855593	137451.3283
1581	0.1693421575	282015.6026	0.9757916336	137423.5299
1582	0.1693227543	281948.6063	0.9758031343	137384.5153
1583	0.1693016724	281924.1741	0.9758073276	137369.389
1584	0.1693093817	281903.5524	0.9758108667	137360.897
1585	0.1692680203	281855.7731	0.9758190655	137350.1824
1586	0.1692540311	281812.4259	0.9758265027	137340.9381
1587	0.169247855	281786.8804	0.975830885	137328.5961
1588	0.1692198722	281733.9441	0.9758399649	137300.4832
1589	0.1691598634	281707.656	0.9758444734	137287.2834
1590	0.169096818	281662.1004	0.9758522852	137265.9412
1591	0.1691078287	281612.9238	0.9758607166	137256.3702
1592	0.169108678	281589.4683	0.9758647375	137253.6977
1593	0.1691084199	281568.6683	0.975868303	137248.6457
1594	0.1691092588	281545.6131	0.9758722547	137246.0543
1595	0.1690999408	281470.0162	0.9758852099	137233.8145
1596	0.1690860177	281393.3447	0.9758983457	137218.9032
1597	0.1690378383	281330.02	0.9759091921	137195.5579
1598	0.1690051379	281292.3448	0.9759156441	137160.5247
1599	0.1690065495	281244.1654	0.9759238936	137147.9254
1600	0.1690053715	281168.3166	0.9759368781	137131.7193
1601	0.1689830992	281109.8869	0.9759468782	137117.2441
1602	0.1689293581	281060.3194	0.9759553599	137075.6315
1603	0.1689043141	281017.3516	0.9759627111	137056.6562
1604	0.1688967172	280951.3251	0.9759740051	137026.202
1605	0.1688737915	280890.8288	0.9759843509	136975.1246
1606	0.1688172578	280842.3476	0.9759926403	136959.9424
1607	0.1688078804	280823.2705	0.9759959017	136944.3692
1608	0.1688011204	280760.5244	0.9760066273	136915.5902
1609	0.1687575745	280714.9303	0.9760144195	136886.0497
1610	0.1687516822	280682.2813	0.9760199985	136870.4817
1611	0.1686943736	280645.3317	0.9760263116	136846.8238
1612	0.1686928624	280581.3948	0.9760372338	136835.3023
1613	0.1686132067	280564.3711	0.9760401415	136822.9198
1614	0.1685561721	280501.5755	0.9760508657	136775.8924
1615	0.168522863	280481.5712	0.9760542815	136756.5161
1616	0.1684573444	280425.5688	0.9760638427	136716.6515
1617	0.1684540176	280354.0491	0.9760760505	136704.8222
1618	0.168450366	280283.1605	0.9760881475	136688.4949
1619	0.1684327798	280222.4804	0.9760985	136652.1199
1620	0.1684374829	280176.0804	0.9761064147	136640.9961
1621	0.1684327032	280145.5426	0.976111623	136626.4878
1622	0.1683953943	280124.5001	0.9761152115	136619.0552
1623	0.1683759103	280067.197	0.9761249824	136571.2755
1624	0.168368517	280028.4647	0.9761315856	136560.7945
1625	0.1683292538	279987.3022	0.9761386021	136529.2019
1626	0.1683024308	279956.3445	0.9761438785	136504.3155
1627	0.1682961286	279919.1138	0.9761502232	136494.6625
1628	0.168282887	279899.0613	0.9761536401	136475.7405
1629	0.1682242475	279871.8539	0.9761582758	136460.2375
1630	0.1682172874	279801.4964	0.9761702615	136449.2975
1631	0.1681907873	279767.8711	0.9761759887	136433.9399
1632	0.1681581163	279715.4637	0.9761849135	136407.6773
1633	0.1681508793	279667.6521	0.9761930542	136393.5072
1634	0.1681377192	279624.0057	0.9762004845	136387.2285
1635	0.1681327362	279600.9602	0.9762044072	136376.2424
1636	0.168061489	279567.5073	0.976210101	136334.8003
1637	0.1680625256	279544.4561	0.9762140239	136331.9885
1638	0.1680637288	279498.4108	0.9762218591	136324.0288
1639	0.1680483758	279468.5201	0.9762269447	136312.9914
1640	0.168049152	279446.1888	0.9762307438	136310.3732
1641	0.1680376378	279387.8449	0.976240668	136294.7612
1642	0.1680024066	279367.6203	0.9762441077	136287.7861
1643	0.1680033151	279345.7448	0.9762478279	136285.2286
1644	0.1679911105	279305.113	0.9762547371	136269.7242
1645	0.1679796754	279266.1289	0.9762613651	136254.9222
1646	0.167956447	279220.1329	0.9762691841	136233.9167
1647	0.1679491018	279164.6912	0.9762786072	136208.8308
1648	0.167939413	279123.4057	0.9762856229	136198.7911
1649	0.1679405542	279101.7723	0.9762892987	136196.1311
1650	0.1679364582	279039.0119	0.976299961	136179.7813
1651	0.1678895964	279018.0442	0.9763035226	136167.2809
1652	0.1678692592	278960.0075	0.9763133795	136124.1263
1653	0.1678599091	278893.6614	0.9763246451	136108.7231
1654	0.1678183501	278806.9262	0.9763393687	136068.0538
1655	0.1678050377	278733.0658	0.9763519032	136051.5742
1656	0.1677964503	278670.7195	0.9763624811	136037.3442
1657	0.1677908312	278635.0825	0.9763685264	136027.9957
1658	0.167740689	278598.9233	0.9763746594	136021.1236
1659	0.1677304707	278560.1317	0.9763812381	136013.562
1660	0.1677269803	278551.0537	0.9763827775	136005.7591
1661	0.1676782461	278510.8032	0.9763896023	135987.5549
1662	0.1676081055	278478.1321	0.9763951413	135958.0313
1663	0.1675780693	278423.1511	0.9764044612	135935.6929
1664	0.1675751725	278383.5915	0.9764111658	135914.1661
1665	0.1675706926	278362.2934	0.9764147751	135893.1126
1666	0.1674748768	278330.5774	0.9764201493	135865.3734
1667	0.1674355264	278293.9296	0.9764263584	135840.6023
1668	0.1674098924	278222.2765	0.976438496	135807.4289
1669	0.1673969835	278142.4667	0.9764520115	135765.7365
1670	0.1673697468	278091.2577	0.9764606816	135752.9466
1671	0.1673806229	278044.3924	0.9764686149	135744.4808
1672	0.1673785838	278024.3329	0.9764720101	135725.4084
1673	0.1673708937	277961.8081	0.9764825913	135716.9927
1674	0.1673160301	277935.4865	0.9764870451	135692.0516
1675	0.1672544387	277878.638	0.9764966627	135641.6235
1676	0.1672099409	277824.9356	0.9765057463	135600.6243
1677	0.1671889106	277780.367	0.9765132835	135576.4079
1678	0.1671724995	277679.6048	0.9765303196	135551.3207
1679	0.1671514278	277644.5977	0.9765362369	135532.7996
1680	0.1671355012	277594.5843	0.9765446894	135490.6927
1681	0.1670984574	277557.6487	0.9765509307	135467.4616
1682	0.1670629738	277509.0265	0.9765591456	135437.3379
1683	0.1670067826	277468.5454	0.9765659838	135418.6587
1684	0.1670019116	277422.12	0.976573825	135410.5509
1685	0.1669919845	277370.6015	0.9765825249	135380.3937
1686	0.1669842857	277275.5735	0.976598568	135352.2255
1687	0.1669394161	277227.3249	0.9766067114	135310.5001
1688	0.1669404925	277205.7346	0.976610355	135307.7617
1689	0.1669058333	277169.2731	0.9766165075	135283.5406
1690	0.1668712078	277138.7535	0.9766216568	135252.118
1691	0.1668732676	277095.4593	0.9766289605	135244.8454
1692	0.1668743862	277074.2459	0.9766325388	135242.2165
1693	0.1668704834	277046.4746	0.9766372228	135232.2224
1694	0.1668692625	277030.6602	0.9766398899	135224.7307
1695	0.1668536827	276935.0568	0.9766560103	135201.545
1696	0.16685191	276880.278	0.9766652445	135191.555
1697	0.166832164	276839.4686	0.9766721226	135169.352
1698	0.1668048535	276821.2022	0.9766752009	135152.2066
1699	0.1667727491	276735.3396	0.9766896682	135137.1722
1700	0.1667386595	276680.1429	0.976698966	135116.6244
1701	0.1667298027	276631.2759	0.9767071961	135088.3677
1702	0.1667186372	276570.4831	0.9767174327	135072.5138
1703	0.1667198707	276549.5648	0.9767209545	135069.9817
1704	0.1667075735	276510.5071	0.9767275295	135040.4914
1705	0.1667083936	276489.9306	0.9767309931	135038.0237
1706	0.1666495401	276464.5832	0.9767352592	135001.0649
1707	0.1666501936	276444.3603	0.9767386627	134998.7167
1708	0.1666399511	276362.4601	0.9767524436	134967.678
1709	0.1666323958	276328.2325	0.9767582017	134947.8705
1710	0.1666013784	276292.019	0.9767642931	134931.0541
1711	0.1665124695	276264.7966	0.9767688715	134912.3991
1712	0.1664780351	276196.8205	0.9767803024	134902.5326
1713	0.1664670596	276138.8179	0.9767900538	134887.5467
1714	0.1664552497	276102.4149	0.9767961729	134874.3507
1715	0.1664238718	276073.6979	0.9768009994	134845.3931
1716	0.1663945865	276046.5282	0.9768055655	134827.1732
1717	0.1663948613	275930.6138	0.9768250405	134813.3775
1718	0.1663618646	275883.1305	0.9768330159	134777.4704
1719	0.1663556807	275827.1261	0.9768424207	134756.6675
1720	0.1663433762	275778.0371	0.9768506627	134745.9851
1721	0.1663356982	275689.1119	0.9768655894	134719.1913
1722	0.1663143143	275630.5356	0.9768754192	134696.9779
1723	0.1662993854	275558.0432	0.9768875814	134670.0962
1724	0.166300673	275538.1489	0.9768909186	134667.631
1725	0.1662493187	275487.99	0.9768993313	134642.7891
1726	0.166223406	275444.5699	0.9769066126	134617.6825
1727	0.1662048761	275408.7588	0.9769126171	134592.6533
1728	0.1662060253	275389.1869	0.9769158983	134590.2269
1729	0.1661353389	275363.4932	0.9769202056	134563.0229
1730	0.1661410009	275319.7349	0.9769275403	134551.6524
1731	0.1661174876	275293.2512	0.9769319789	134544.5107
1732	0.1661117112	275250.8226	0.9769390889	134532.7257
1733	0.1660950269	275220.6519	0.9769441441	134517.8553
1734	0.1660962756	275201.4008	0.9769473694	134515.5151
1735	0.1660689233	275167.1416	0.9769531086	134499.478
1736	0.1660701316	275148.2197	0.9769562781	134497.1613
1737	0.166053234	275112.8388	0.9769622041	134480.4762
1738	0.1660392133	275045.8985	0.9769734138	134465.8359
1739	0.1660230344	274949.0319	0.9769896301	134442.4047
1740	0.1660115554	274914.1872	0.976995462	134429.723
1741	0.1660024289	274859.0741	0.9770046847	134416.5557
1742	0.1659889269	274833.579	0.9770089504	134406.0455
1743	0.1659904337	274814.9233	0.9770120716	134403.7877
1744	0.1659898336	274695.3333	0.9770320744	134388.0806
1745	0.1659048723	274656.9282	0.9770384962	134359.6521
1746	0.1659050845	274620.9336	0.9770445142	134351.4149
1747	0.1658740921	274563.7336	0.9770540758	134324.6695
1748	0.1658334683	274528.8371	0.9770599082	134286.6438
1749	0.1658298131	274471.5848	0.9770694754	134269.9088
1750	0.1658283568	274378.0107	0.9770851079	134253.2377
1751	0.1658149513	274315.3635	0.9770955708	134239.118
1752	0.1658071527	274272.9889	0.9771026465	134229.2909
1753	0.1657971428	274251.4455	0.9771062434	134217.279
1754	0.1657928732	274179.6808	0.9771182233	134205.7205
1755	0.1657638151	274101.1909	0.9771313222	134192.1314
1756	0.1657079039	274056.1306	0.9771388405	134153.4904
1757	0.1656982953	274035.6506	0.9771422572	134142.0186
1758	0.1656694544	274007.4451	0.9771469622	134124.869
1759	0.1656253868	273971.334	0.9771529854	134108.1322
1760	0.1656269225	273952.9831	0.9771560459	134105.8831
1761	0.1656170424	273905.3593	0.9771639876	134085.789
1762	0.1656150718	273859.9027	0.9771715666	134067.3835
1763	0.165602585	273800.3553	0.977181493	134054.0165
1764	0.1656041749	273782.2897	0.9771845041	134051.8657
1765	0.1655935867	273752.8099	0.9771894172	134045.138
1766	0.1655662399	273688.7729	0.9772000878	134018.8146
1767	0.1655605536	273675.6987	0.977202266	134007.6224
1768	0.1655149045	273635.8654	0.9772089019	133999.1317
1769	0.1655036566	273587.2187	0.9772170048	133986.5769
1770	0.1655059542	273583.3457	0.9772176498	133985.0221
1771	0.1654892643	273542.4135	0.9772244665	133955.4121
1772	0.1654347885	273505.4734	0.9772306174	133932.4537
1773	0.1654252532	273477.2262	0.9772353204	133926.0005
1774	0.1653593239	273453.074	0.9772393411	133900.4125
1775	0.1653294142	273386.2597	0.9772504622	133864.7173
1776	0.1652951769	273358.7777	0.9772550358	133847.6717
1777	0.1652921147	273303.7716	0.9772641885	133832.0029
1778	0.1652524389	273272.4797	0.9772693944	133815.9072
1779	0.1652545443	273268.7405	0.9772700165	133814.4029
1780	0.165207817	273232.6586	0.9772760185	133806.2461
1781	0.1652009417	273187.9302	0.9772834578	133788.6736
1782	0.1651634664	273133.5412	0.9772925022	133771.8346
1783	0.1651367635	273089.9181	0.977299755	133758.2208
1784	0.1651455694	273076.1068	0.977302051	133752.7452
1785	0.1651405781	273060.7492	0.977304604	133739.986
1786	0.1651391525	273055.4805	0.9773054798	133737.5482
1787	0.1651180974	272991.9195	0.9773160441	133709.2586
1788	0.1651120946	272944.7029	0.9773238902	133682.2675
1789	0.165112832	272889.9817	0.9773329817	133666.2451
1790	0.1650619349	272855.0813	0.9773387792	133644.7061
1791	0.1650589581	272794.0441	0.9773489166	133622.7615
1792	0.1650304157	272769.1479	0.9773530509	133605.6082
1793	0.1649914707	272722.5035	0.9773607956	133569.0224
1794	0.1649627365	272703.7331	0.9773639118	133552.7593
1795	0.1649216784	272677.1564	0.9773683237	133522.9327
1796	0.1649217517	272672.4648	0.9773691025	133521.683
1797	0.1648750234	272618.1124	0.9773781237	133508.461
1798	0.1648733468	272576.4418	0.9773850388	133482.646
1799	0.1648687386	272507.2831	0.9773965132	133472.6965
1800	0.1648416977	272483.5028	0.977400458	133456.594
1801	0.1648426592	272446.2342	0.9774066396	133450.2143
1802	0.1647836952	272400.5254	0.9774142201	133424.9601
1803	0.1647819709	272360.1091	0.9774209217	133410.9809
1804	0.1647675569	272322.901	0.9774270905	133381.1849
1805	0.1647425298	272276.3272	0.9774348109	133363.832
1806	0.1647278649	272191.8561	0.97744881	133334.8369
1807	0.1647239708	272157.9819	0.9774544226	133330.6437
1808	0.1647235541	272114.7156	0.9774615904	133312.262
1809	0.1646702986	272083.8283	0.9774667067	133289.571
1810	0.1646683026	272049.3273	0.9774724209	133266.7908
1811	0.164647092	272012.2303	0.9774785643	133247.8285
1812	0.1646423081	271981.872	0.9774835911	133236.5293
1813	0.1646412324	271935.5468	0.9774912606	133215.0787
1814	0.1646194335	271893.5459	0.9774982131	133190.7653
1815	0.1645796533	271853.6385	0.977504818	133174.9987
1816	0.1645805027	271836.1454	0.977507713	133172.7298
1817	0.1645679993	271759.7089	0.9775203602	133142.5345
1818	0.1645418086	271694.0215	0.9775312261	133105.0558
1819	0.1644814815	271642.1247	0.9775398089	133049.6008
1820	0.1644720586	271587.2636	0.9775488801	133019.3064
1821	0.164478943	271568.8166	0.9775519299	133010.5887
1822	0.164446381	271518.5678	0.9775602363	132996.7733
1823	0.1644471879	271501.357	0.977563081	132994.603
1824	0.1644474529	271431.6698	0.9775745975	132977.5233
1825	0.1644359924	271305.2908	0.9775954752	132960.5638
1826	0.1644046664	271242.9383	0.9776057722	132951.2805
1827	0.1643831161	271207.6218	0.9776116034	132914.2437
1828	0.1643819674	271154.8577	0.977620314	132877.8668
1829	0.1643821629	271137.9867	0.9776230988	132875.7757
1830	0.1643817105	271133.398	0.9776238562	132874.5781
1831	0.1643568517	271098.7146	0.9776295806	132862.8177
1832	0.1643456388	271067.0645	0.9776348036	132851.2947
1833	0.1643460877	271050.4339	0.9776375479	132849.1614
1834	0.1643035224	271022.6512	0.9776421319	132818.1339
1835	0.1643042038	271022.1574	0.9776422134	132817.9724
1836	0.1642942689	270965.3203	0.9776515899	132807.5769
1837	0.1642949266	270948.9397	0.9776542919	132805.4299
1838	0.1642447814	270925.4996	0.977658158	132771.9538
1839	0.1642032364	270877.324	0.9776661029	132751.0395
1840	0.1641994654	270814.8427	0.9776764049	132745.2774
1841	0.1641848833	270768.5942	0.9776840289	132713.1398
1842	0.1641843645	270672.5561	0.9776998564	132699.8801
1843	0.1641075628	270648.4293	0.9777038318	132683.6102
1844	0.164096828	270580.0336	0.9777150993	132664.4345
1845	0.1640891937	270532.5374	0.9777229222	132652.8958
1846	0.1640782	270501.5014	0.9777280332	132644.7623
1847	0.1640793007	270438.0316	0.9777384837	132629.0654
1848	0.1640686283	270386.5055	0.9777469657	132621.2723
1849	0.1640408128	270347.9743	0.9777533076	132597.1374
1850	0.1640415052	270315.5045	0.9777586511	132591.7996
1851	0.1640093237	270288.7175	0.9777630589	132580.4147
